T,1,2000,2000
V,1,1,242
V,1,2,104,1
V,1,3,416,2
V,1,4,54,3
V,1,5,581,4
T,2,10000,10000
V,2,1,42
V,2,2,45,1
V,2,3,29,2
V,2,4,132,3
V,2,5,250,4
V,2,6,45,5
V,2,7,51,6
V,2,8,44,7
V,2,9,41,8
V,2,10,15,9
T,3,10000,10000
V,3,1,92
V,3,2,33,1
V,3,3,50,2
V,3,4,69,3
V,3,5,62,4
V,3,6,90,5
V,3,7,49,6
T,4,10000,10000
V,4,1,981
V,4,2,828,1
V,4,3,58,2
V,4,4,1096,3
V,4,5,445,4
V,4,6,317,5
V,4,7,946,6
T,5,10000,10000
V,5,1,226
V,5,2,496,1
V,5,3,128,2
V,5,4,65,3
V,5,5,83,4
T,6,10000,10000
V,6,1,1482
V,6,2,2004,1
V,6,3,40,2
V,6,4,26,3
V,6,5,332,4
T,7,10000,10000
V,7,1,20
V,7,2,119,1
V,7,3,29,2
V,7,4,84,3
V,7,5,23,4
V,7,6,28,5
V,7,7,60,6
T,8,10000,10000
V,8,1,7
V,8,2,222,1
V,8,3,41,2
V,8,4,316,3
V,8,5,144,4
V,8,6,52,5
V,8,7,206,6
T,9,10000,10000
V,9,1,99
V,9,2,36,1
V,9,3,55,2
V,9,4,727,3
V,9,5,49,4
V,9,6,278,5
V,9,7,107,6
T,10,20000,20000
V,10,1,391
V,10,2,3847,1
V,10,3,1093,2
V,10,4,1064,3
V,10,5,169,4
V,10,6,2235,5
V,10,7,245,6
V,10,8,1369,7
V,10,9,365,8
V,10,10,1563,9
T,11,20000,20000
V,11,1,1
V,11,2,22,1
V,11,3,88,2
V,11,4,24,3
V,11,5,3,4
V,11,6,1,5
V,11,7,39,6
V,11,8,5,7
V,11,9,62,8
V,11,10,26,9
T,12,20000,20000
V,12,1,24
V,12,2,32,1
V,12,3,49,2
V,12,4,25,3
V,12,5,57,4
V,12,6,38,5
T,13,20000,20000
V,13,1,290
V,13,2,166,1
V,13,3,94,2
V,13,4,4603,3
V,13,5,22,4
V,13,6,1,5
V,13,7,481,6
V,13,8,937,7
V,13,9,2484,8
T,14,20000,20000
V,14,1,99
V,14,2,108,1
V,14,3,837,2
V,14,4,405,3
V,14,5,156,4
V,14,6,77,5
T,15,20000,20000
V,15,1,596
V,15,2,125,1
V,15,3,277,2
V,15,4,318,3
V,15,5,1135,4
V,15,6,53,5
T,16,20000,20000
V,16,1,69
V,16,2,80,1
V,16,3,62,2
V,16,4,432,3
V,16,5,125,4
V,16,6,249,5
V,16,7,503,6
V,16,8,231,7
T,17,20000,20000
V,17,1,657
V,17,2,144,1
V,17,3,17,2
V,17,4,382,3
V,17,5,362,4
V,17,6,2841,5
V,17,7,384,6
T,18,50000,50000
V,18,1,1463
V,18,2,2217,1
V,18,3,1267,2
V,18,4,2303,3
V,18,5,3480,4
T,19,100000,100000
V,19,1,6481
V,19,2,5462,1
V,19,3,3100,2
V,19,4,849,3
V,19,5,757,4
V,19,6,107,5
V,19,7,4353,6
V,19,8,378,7
V,19,9,2930,8
T,20,100000,100000
V,20,1,717
V,20,2,270,1
V,20,3,823,2
V,20,4,366,3
V,20,5,355,4
T,21,100000,100000
V,21,1,5295
V,21,2,855,1
V,21,3,4456,2
V,21,4,7003,3
V,21,5,3031,4
T,22,100000,100000
V,22,1,2359
V,22,2,376,1
V,22,3,4619,2
V,22,4,4895,3
V,22,5,267,4
V,22,6,953,5
V,22,7,4759,6
V,22,8,1753,7
T,23,100000,100000
V,23,1,566
V,23,2,1587,1
V,23,3,105,2
V,23,4,111,3
V,23,5,284,4
V,23,6,186,5
V,23,7,390,6
V,23,8,362,7
V,23,9,419,8
V,23,10,256,9
T,24,100000,100000
V,24,1,557
V,24,2,3487,1
V,24,3,2035,2
V,24,4,4617,3
V,24,5,3972,4
V,24,6,5701,5
