T,1,10000,10000
V,1,1,305
V,1,2,373,1
V,1,3,85,2
V,1,4,649,3
V,1,5,362,4
V,1,6,32,5
V,1,7,284,6
T,2,10000,10000
V,2,1,128
V,2,2,360,1
V,2,3,2402,2
V,2,4,602,3
V,2,5,405,4
V,2,6,515,5
T,3,10000,10000
V,3,1,858
V,3,2,363,1
V,3,3,228,2
V,3,4,455,3
V,3,5,7,4
V,3,6,451,5
V,3,7,346,6
V,3,8,205,7
V,3,9,92,8
V,3,10,196,9
T,4,1000000,1000000
V,4,1,10239
V,4,2,21553,1
V,4,3,9936,2
V,4,4,8418,3
V,4,5,8794,4
V,4,6,1121,5
V,4,7,1077,6
V,4,8,39955,7
V,4,9,26527,8
V,4,10,103586,9
