T,1,1000,1000
V,1,1,2
V,1,2,1,1
V,1,3,2,2
V,1,4,1,3
V,1,5,1,4
V,1,6,1,5
V,1,7,3,6
V,1,8,4,7
V,1,9,6,8
V,1,10,2,9
T,2,2000,2000
V,2,1,8
V,2,2,5,1
V,2,3,32,2
V,2,4,2,3
V,2,5,12,4
V,2,6,3,5
V,2,7,7,6
T,3,2000,2000
V,3,1,219
V,3,2,117,1
V,3,3,10,2
V,3,4,95,3
V,3,5,62,4
T,4,2000,2000
V,4,1,5
V,4,2,28,1
V,4,3,109,2
V,4,4,20,3
V,4,5,61,4
T,5,2000,2000
V,5,1,3
V,5,2,9,1
V,5,3,6,2
V,5,4,5,3
V,5,5,10,4
V,5,6,1,5
V,5,7,11,6
T,6,10000,10000
V,6,1,680
V,6,2,24,1
V,6,3,543,2
V,6,4,223,3
V,6,5,114,4
V,6,6,41,5
V,6,7,9,6
T,7,10000,10000
V,7,1,46
V,7,2,118,1
V,7,3,13,2
V,7,4,30,3
V,7,5,59,4
V,7,6,1,5
T,8,10000,10000
V,8,1,29
V,8,2,12,1
V,8,3,556,2
V,8,4,170,3
V,8,5,40,4
V,8,6,56,5
V,8,7,127,6
T,9,10000,10000
V,9,1,194
V,9,2,3,1
V,9,3,10,2
V,9,4,10,3
V,9,5,53,4
V,9,6,326,5
V,9,7,7,6
V,9,8,4,7
V,9,9,67,8
V,9,10,38,9
T,10,10000,10000
V,10,1,10
V,10,2,81,1
V,10,3,92,2
V,10,4,51,3
V,10,5,57,4
V,10,6,70,5
V,10,7,15,6
T,11,10000,10000
V,11,1,191
V,11,2,88,1
V,11,3,311,2
V,11,4,439,3
V,11,5,461,4
V,11,6,132,5
V,11,7,975,6
V,11,8,135,7
T,12,10000,10000
V,12,1,257
V,12,2,143,1
V,12,3,586,2
V,12,4,645,3
V,12,5,29,4
V,12,6,427,5
T,13,20000,20000
V,13,1,417
V,13,2,65,1
V,13,3,243,2
V,13,4,150,3
V,13,5,23,4
V,13,6,251,5
V,13,7,455,6
V,13,8,216,7
V,13,9,56,8
T,14,20000,20000
V,14,1,87
V,14,2,63,1
V,14,3,164,2
V,14,4,111,3
V,14,5,104,4
V,14,6,395,5
V,14,7,1174,6
V,14,8,10,7
T,15,20000,20000
V,15,1,56
V,15,2,425,1
V,15,3,35,2
V,15,4,38,3
V,15,5,194,4
V,15,6,199,5
T,16,20000,20000
V,16,1,82
V,16,2,96,1
V,16,3,27,2
V,16,4,165,3
V,16,5,21,4
V,16,6,55,5
V,16,7,14,6
V,16,8,121,7
T,17,20000,20000
V,17,1,30
V,17,2,20,1
V,17,3,30,2
V,17,4,4,3
V,17,5,5,4
V,17,6,1,5
V,17,7,9,6
V,17,8,68,7
V,17,9,1,8
V,17,10,8,9
T,18,20000,20000
V,18,1,30
V,18,2,122,1
V,18,3,199,2
V,18,4,361,3
V,18,5,103,4
V,18,6,847,5
V,18,7,663,6
V,18,8,16,7
V,18,9,56,8
V,18,10,1726,9
T,19,20000,20000
V,19,1,852
V,19,2,362,1
V,19,3,25,2
V,19,4,406,3
V,19,5,875,4
V,19,6,420,5
V,19,7,141,6
V,19,8,631,7
T,20,20000,20000
V,20,1,256
V,20,2,1019,1
V,20,3,613,2
V,20,4,270,3
V,20,5,44,4
V,20,6,716,5
V,20,7,521,6
V,20,8,153,7
V,20,9,8,8
T,21,20000,20000
V,21,1,198
V,21,2,507,1
V,21,3,343,2
V,21,4,170,3
V,21,5,25,4
V,21,6,64,5
V,21,7,38,6
V,21,8,46,7
V,21,9,73,8
T,22,50000,50000
V,22,1,1
V,22,2,34,1
V,22,3,54,2
V,22,4,131,3
V,22,5,4,4
V,22,6,32,5
V,22,7,8,6
V,22,8,1,7
T,23,100000,100000
V,23,1,4214
