T,1,1000,1000
V,1,1,13
V,1,2,11,1
V,1,3,19,2
V,1,4,40,3
V,1,5,2,4
T,2,1000,1000
V,2,1,53
V,2,2,42,1
V,2,3,18,2
V,2,4,81,3
V,2,5,18,4
V,2,6,4,5
T,3,2000,2000
V,3,1,127
V,3,2,129,1
V,3,3,86,2
V,3,4,299,3
V,3,5,323,4
T,4,2000,2000
V,4,1,2
V,4,2,1,1
V,4,3,1,2
V,4,4,1,3
V,4,5,1,4
V,4,6,1,5
V,4,7,10,6
V,4,8,5,7
V,4,9,4,8
T,5,10000,10000
V,5,1,201
V,5,2,158,1
V,5,3,156,2
V,5,4,435,3
V,5,5,418,4
V,5,6,324,5
T,6,10000,10000
V,6,1,1054
V,6,2,282,1
V,6,3,102,2
V,6,4,190,3
V,6,5,417,4
V,6,6,558,5
V,6,7,172,6
T,7,10000,10000
V,7,1,190
V,7,2,48,1
V,7,3,94,2
V,7,4,331,3
V,7,5,499,4
T,8,10000,10000
V,8,1,20
V,8,2,9,1
V,8,3,19,2
V,8,4,34,3
V,8,5,26,4
V,8,6,28,5
V,8,7,12,6
V,8,8,36,7
V,8,9,23,8
T,9,10000,10000
V,9,1,267
V,9,2,759,1
V,9,3,670,2
V,9,4,2263,3
V,9,5,991,4
V,9,6,827,5
V,9,7,189,6
T,10,10000,10000
V,10,1,45
V,10,2,663,1
V,10,3,171,2
V,10,4,977,3
V,10,5,158,4
V,10,6,641,5
T,11,10000,10000
V,11,1,153
V,11,2,139,1
V,11,3,383,2
V,11,4,184,3
V,11,5,153,4
V,11,6,417,5
V,11,7,389,6
V,11,8,237,7
V,11,9,289,8
T,12,10000,10000
V,12,1,18
V,12,2,4,1
V,12,3,3,2
V,12,4,12,3
V,12,5,6,4
V,12,6,6,5
V,12,7,42,6
V,12,8,68,7
V,12,9,53,8
T,13,10000,10000
V,13,1,99
V,13,2,62,1
V,13,3,33,2
V,13,4,32,3
V,13,5,162,4
V,13,6,17,5
V,13,7,24,6
V,13,8,52,7
V,13,9,9,8
T,14,10000,10000
V,14,1,227
V,14,2,57,1
V,14,3,25,2
V,14,4,113,3
V,14,5,223,4
V,14,6,211,5
V,14,7,830,6
V,14,8,457,7
V,14,9,135,8
V,14,10,789,9
T,15,20000,20000
V,15,1,185
V,15,2,522,1
V,15,3,66,2
V,15,4,511,3
V,15,5,419,4
V,15,6,768,5
V,15,7,196,6
V,15,8,258,7
T,16,20000,20000
V,16,1,485
V,16,2,68,1
V,16,3,43,2
V,16,4,396,3
V,16,5,18,4
V,16,6,35,5
V,16,7,18,6
T,17,20000,20000
V,17,1,1441
V,17,2,384,1
V,17,3,191,2
V,17,4,674,3
V,17,5,457,4
V,17,6,450,5
T,18,20000,20000
V,18,1,614
V,18,2,1329,1
V,18,3,290,2
V,18,4,10,3
V,18,5,148,4
V,18,6,131,5
V,18,7,668,6
V,18,8,23,7
V,18,9,80,8
V,18,10,2526,9
T,19,20000,20000
V,19,1,162
V,19,2,33,1
V,19,3,36,2
V,19,4,213,3
V,19,5,5,4
V,19,6,69,5
V,19,7,447,6
T,20,20000,20000
V,20,1,438
V,20,2,379,1
V,20,3,159,2
V,20,4,258,3
V,20,5,329,4
V,20,6,217,5
T,21,20000,20000
V,21,1,171
V,21,2,64,1
V,21,3,3,2
V,21,4,396,3
V,21,5,48,4
V,21,6,50,5
T,22,50000,50000
V,22,1,148
V,22,2,635,1
V,22,3,2449,2
V,22,4,771,3
V,22,5,169,4
V,22,6,331,5
V,22,7,1308,6
V,22,8,327,7
T,23,100000,100000
V,23,1,315
V,23,2,793,1
V,23,3,75,2
V,23,4,165,3
V,23,5,100,4
V,23,6,254,5
V,23,7,515,6
V,23,8,156,7
V,23,9,336,8
V,23,10,240,9
T,24,100000,100000
V,24,1,5149
V,24,2,1472,1
V,24,3,171,2
V,24,4,177,3
V,24,5,2429,4
V,24,6,3091,5
V,24,7,154,6
V,24,8,151,7
T,25,100000,100000
V,25,1,64
V,25,2,1271,1
V,25,3,2101,2
V,25,4,480,3
V,25,5,559,4
T,26,100000,100000
V,26,1,420
V,26,2,2393,1
V,26,3,1232,2
V,26,4,1126,3
V,26,5,99,4
V,26,6,372,5
V,26,7,324,6
V,26,8,2877,7
V,26,9,253,8
V,26,10,2290,9
T,27,100000,100000
V,27,1,1369
V,27,2,7529,1
V,27,3,1139,2
V,27,4,1615,3
V,27,5,5395,4
V,27,6,1395,5
V,27,7,580,6
V,27,8,1203,7
V,27,9,5857,8
V,27,10,50,9
T,28,100000,100000
V,28,1,893
V,28,2,958,1
V,28,3,542,2
V,28,4,1170,3
V,28,5,2158,4
V,28,6,541,5
V,28,7,719,6
V,28,8,564,7
V,28,9,5981,8
T,29,100000,100000
V,29,1,2373
V,29,2,385,1
V,29,3,415,2
V,29,4,331,3
V,29,5,734,4
V,29,6,211,5
V,29,7,842,6
T,30,100000,100000
V,30,1,557
V,30,2,4779,1
V,30,3,674,2
V,30,4,2974,3
V,30,5,1180,4
V,30,6,1692,5
V,30,7,2206,6
V,30,8,384,7
V,30,9,702,8
T,31,100000,100000
V,31,1,323
V,31,2,165,1
V,31,3,240,2
V,31,4,53,3
V,31,5,1764,4
V,31,6,244,5
T,32,200000,200000
V,32,1,3
V,32,2,2343,1
V,32,3,666,2
V,32,4,696,3
V,32,5,7182,4
