T,1,10000,10000
V,1,1,138
V,1,2,157,1
V,1,3,1,2
V,1,4,46,3
V,1,5,215,4
V,1,6,110,5
V,1,7,226,6
V,1,8,5,7
T,2,10000,10000
V,2,1,112
V,2,2,11,1
V,2,3,8,2
V,2,4,13,3
V,2,5,15,4
V,2,6,149,5
V,2,7,23,6
V,2,8,185,7
V,2,9,14,8
V,2,10,60,9
T,3,10000,10000
V,3,1,20
V,3,2,485,1
V,3,3,15,2
V,3,4,286,3
V,3,5,158,4
T,4,10000,10000
V,4,1,646
V,4,2,943,1
V,4,3,2072,2
V,4,4,111,3
V,4,5,970,4
V,4,6,153,5
V,4,7,501,6
T,5,10000,10000
V,5,1,16
V,5,2,10,1
V,5,3,34,2
V,5,4,17,3
V,5,5,71,4
V,5,6,23,5
T,6,10000,10000
V,6,1,69
V,6,2,14,1
V,6,3,26,2
V,6,4,109,3
V,6,5,70,4
V,6,6,101,5
V,6,7,40,6
T,7,20000,20000
V,7,1,1202
V,7,2,188,1
V,7,3,199,2
V,7,4,2680,3
V,7,5,641,4
T,8,20000,20000
V,8,1,86
V,8,2,243,1
V,8,3,603,2
V,8,4,495,3
V,8,5,9,4
V,8,6,823,5
T,9,20000,20000
V,9,1,17
V,9,2,82,1
V,9,3,185,2
V,9,4,268,3
V,9,5,390,4
V,9,6,1035,5
V,9,7,81,6
V,9,8,147,7
V,9,9,286,8
T,10,20000,20000
V,10,1,80
V,10,2,67,1
V,10,3,77,2
V,10,4,58,3
V,10,5,93,4
T,11,20000,20000
V,11,1,98
V,11,2,10,1
V,11,3,174,2
V,11,4,69,3
V,11,5,10,4
V,11,6,125,5
V,11,7,11,6
V,11,8,73,7
T,12,20000,20000
V,12,1,713
V,12,2,21,1
V,12,3,1211,2
V,12,4,161,3
V,12,5,385,4
V,12,6,2111,5
T,13,20000,20000
V,13,1,711
V,13,2,1141,1
V,13,3,1524,2
V,13,4,1584,3
V,13,5,1040,4
T,14,20000,20000
V,14,1,132
V,14,2,389,1
V,14,3,828,2
V,14,4,172,3
V,14,5,3336,4
V,14,6,164,5
T,15,50000,50000
V,15,1,1613
V,15,2,471,1
V,15,3,918,2
V,15,4,746,3
V,15,5,405,4
V,15,6,827,5
T,16,100000,100000
V,16,1,861
V,16,2,103,1
V,16,3,188,2
V,16,4,31,3
V,16,5,1170,4
V,16,6,384,5
V,16,7,321,6
V,16,8,1416,7
T,17,100000,100000
V,17,1,4285
V,17,2,1614,1
V,17,3,816,2
V,17,4,4392,3
V,17,5,4581,4
V,17,6,2945,5
T,18,100000,100000
V,18,1,313
V,18,2,658,1
V,18,3,3164,2
V,18,4,81,3
V,18,5,2601,4
V,18,6,517,5
V,18,7,327,6
T,19,100000,100000
V,19,1,3068
V,19,2,7709,1
V,19,3,7369,2
V,19,4,1741,3
V,19,5,809,4
V,19,6,1272,5
T,20,100000,100000
V,20,1,2302
V,20,2,2184,1
V,20,3,1284,2
V,20,4,688,3
V,20,5,1105,4
V,20,6,176,5
V,20,7,1712,6
T,21,100000,100000
V,21,1,11920
V,21,2,5473,1
V,21,3,5574,2
V,21,4,1082,3
V,21,5,165,4
V,21,6,2714,5
V,21,7,2810,6
T,22,100000,100000
V,22,1,95
V,22,2,86,1
V,22,3,44,2
V,22,4,63,3
V,22,5,259,4
V,22,6,156,5
V,22,7,236,6
V,22,8,175,7
V,22,9,152,8
V,22,10,32,9
T,23,100000,100000
V,23,1,753
V,23,2,584,1
V,23,3,1852,2
V,23,4,511,3
V,23,5,226,4
V,23,6,240,5
V,23,7,452,6
V,23,8,1287,7
V,23,9,829,8
V,23,10,85,9
T,24,100000,100000
V,24,1,1116
V,24,2,290,1
V,24,3,5591,2
V,24,4,284,3
V,24,5,668,4
V,24,6,3151,5
T,25,100000,100000
V,25,1,110
V,25,2,167,1
V,25,3,28,2
V,25,4,116,3
V,25,5,124,4
V,25,6,854,5
V,25,7,284,6
V,25,8,65,7
V,25,9,1092,8
V,25,10,17,9
T,26,100000,100000
V,26,1,435
V,26,2,368,1
V,26,3,1123,2
V,26,4,287,3
V,26,5,1826,4
V,26,6,63,5
V,26,7,898,6
T,27,100000,100000
V,27,1,226
V,27,2,280,1
V,27,3,3299,2
V,27,4,1740,3
V,27,5,1566,4
V,27,6,210,5
T,28,100000,100000
V,28,1,1678
V,28,2,12430,1
V,28,3,694,2
V,28,4,2387,3
V,28,5,8973,4
V,28,6,2129,5
V,28,7,1986,6
V,28,8,206,7
V,28,9,1033,8
V,28,10,1499,9
T,29,100000,100000
V,29,1,1448
V,29,2,1677,1
V,29,3,1,2
V,29,4,1144,3
V,29,5,666,4
V,29,6,412,5
V,29,7,186,6
V,29,8,1117,7
V,29,9,279,8
V,29,10,1682,9
T,30,100000,100000
V,30,1,87
V,30,2,27,1
V,30,3,169,2
V,30,4,58,3
V,30,5,17,4
T,31,200000,200000
V,31,1,1578
V,31,2,993,1
V,31,3,83,2
V,31,4,258,3
V,31,5,471,4
V,31,6,189,5
T,32,1000000,1000000
V,32,1,15057
V,32,2,446948,1
V,32,3,35851,2
V,32,4,13690,3
V,32,5,270083,4
V,32,6,66203,5
