T,1,1000,1000
V,1,1,1
V,1,2,1,1
V,1,3,1,2
V,1,4,1,3
V,1,5,1,4
V,1,6,1,5
V,1,7,1,6
V,1,8,1,7
V,1,9,1,8
V,1,10,1,9
T,2,2000,2000
V,2,1,55
V,2,2,8,1
V,2,3,147,2
V,2,4,18,3
V,2,5,41,4
V,2,6,3,5
V,2,7,24,6
V,2,8,169,7
V,2,9,166,8
V,2,10,14,9
T,3,10000,10000
V,3,1,1799
V,3,2,144,1
V,3,3,666,2
V,3,4,412,3
V,3,5,1525,4
V,3,6,1095,5
V,3,7,390,6
V,3,8,321,7
T,4,10000,10000
V,4,1,187
V,4,2,733,1
V,4,3,2989,2
V,4,4,328,3
V,4,5,270,4
V,4,6,1145,5
V,4,7,577,6
V,4,8,130,7
V,4,9,809,8
V,4,10,509,9
T,5,20000,20000
V,5,1,235
V,5,2,20,1
V,5,3,662,2
V,5,4,221,3
V,5,5,8,4
V,5,6,106,5
V,5,7,65,6
V,5,8,4,7
V,5,9,434,8
T,6,100000,100000
V,6,1,118
V,6,2,576,1
V,6,3,3561,2
V,6,4,518,3
V,6,5,946,4
V,6,6,1746,5
V,6,7,6516,6
V,6,8,1474,7
V,6,9,711,8
V,6,10,2213,9
