T,1,2000,2000
V,1,1,61
V,1,2,11,1
V,1,3,25,2
V,1,4,14,3
V,1,5,2,4
V,1,6,2,5
V,1,7,17,6
V,1,8,70,7
V,1,9,76,8
V,1,10,8,9
T,2,5000,5000
V,2,1,274
V,2,2,122,1
V,2,3,6,2
V,2,4,9,3
V,2,5,186,4
V,2,6,48,5
V,2,7,45,6
T,3,5000,5000
V,3,1,360
V,3,2,259,1
V,3,3,56,2
V,3,4,1763,3
V,3,5,444,4
V,3,6,1447,5
V,3,7,423,6
T,4,10000,10000
V,4,1,678
V,4,2,383,1
V,4,3,153,2
V,4,4,489,3
V,4,5,2308,4
V,4,6,537,5
T,5,10000,10000
V,5,1,479
V,5,2,2034,1
V,5,3,133,2
V,5,4,993,3
V,5,5,5843,4
T,6,10000,10000
V,6,1,283
V,6,2,774,1
V,6,3,1000,2
V,6,4,33,3
V,6,5,189,4
V,6,6,267,5
V,6,7,46,6
V,6,8,137,7
V,6,9,1213,8
V,6,10,107,9
T,7,10000,10000
V,7,1,82
V,7,2,24,1
V,7,3,11,2
V,7,4,917,3
V,7,5,51,4
V,7,6,2724,5
V,7,7,109,6
T,8,20000,20000
V,8,1,382
V,8,2,562,1
V,8,3,2047,2
V,8,4,949,3
V,8,5,3207,4
V,8,6,77,5
V,8,7,45,6
V,8,8,73,7
T,9,20000,20000
V,9,1,29
V,9,2,291,1
V,9,3,124,2
V,9,4,244,3
V,9,5,131,4
V,9,6,81,5
V,9,7,22,6
T,10,20000,20000
V,10,1,2560
V,10,2,942,1
V,10,3,255,2
V,10,4,22,3
V,10,5,74,4
T,11,20000,20000
V,11,1,8
V,11,2,1418,1
V,11,3,1392,2
V,11,4,45,3
V,11,5,483,4
V,11,6,149,5
V,11,7,272,6
V,11,8,603,7
T,12,20000,20000
V,12,1,478
V,12,2,358,1
V,12,3,3403,2
V,12,4,122,3
V,12,5,2751,4
T,13,20000,20000
V,13,1,976
V,13,2,1471,1
V,13,3,59,2
V,13,4,232,3
V,13,5,2616,4
V,13,6,1,5
V,13,7,249,6
V,13,8,795,7
V,13,9,1605,8
V,13,10,669,9
T,14,20000,20000
V,14,1,228
V,14,2,59,1
V,14,3,1,2
V,14,4,546,3
V,14,5,149,4
V,14,6,468,5
V,14,7,1138,6
V,14,8,60,7
V,14,9,191,8
V,14,10,534,9
T,15,20000,20000
V,15,1,439
V,15,2,682,1
V,15,3,3009,2
V,15,4,616,3
V,15,5,244,4
V,15,6,1883,5
V,15,7,5422,6
T,16,50000,50000
V,16,1,3964
V,16,2,431,1
V,16,3,427,2
V,16,4,967,3
V,16,5,4214,4
V,16,6,3606,5
V,16,7,15377,6
