T,1,1000,1000
V,1,1,4
V,1,2,1,1
V,1,3,3,2
V,1,4,8,3
V,1,5,7,4
V,1,6,3,5
V,1,7,1,6
V,1,8,1,7
V,1,9,2,8
V,1,10,6,9
T,2,10000,10000
V,2,1,915
V,2,2,721,1
V,2,3,1423,2
V,2,4,349,3
V,2,5,813,4
V,2,6,96,5
V,2,7,1343,6
V,2,8,918,7
T,3,10000,10000
V,3,1,5
V,3,2,1851,1
V,3,3,156,2
V,3,4,303,3
V,3,5,101,4
V,3,6,56,5
V,3,7,156,6
V,3,8,175,7
T,4,10000,10000
V,4,1,71
V,4,2,28,1
V,4,3,24,2
V,4,4,12,3
V,4,5,512,4
V,4,6,340,5
V,4,7,32,6
V,4,8,9,7
V,4,9,39,8
V,4,10,27,9
T,5,10000,10000
V,5,1,462
V,5,2,356,1
V,5,3,1065,2
V,5,4,1067,3
V,5,5,135,4
V,5,6,259,5
V,5,7,650,6
V,5,8,831,7
V,5,9,1565,8
V,5,10,236,9
T,6,10000,10000
V,6,1,39
V,6,2,436,1
V,6,3,254,2
V,6,4,723,3
V,6,5,320,4
V,6,6,39,5
T,7,10000,10000
V,7,1,580
V,7,2,833,1
V,7,3,337,2
V,7,4,186,3
V,7,5,2675,4
V,7,6,1051,5
V,7,7,2866,6
V,7,8,1391,7
T,8,20000,20000
V,8,1,9
V,8,2,74,1
V,8,3,26,2
V,8,4,57,3
V,8,5,24,4
V,8,6,17,5
V,8,7,114,6
T,9,20000,20000
V,9,1,1037
V,9,2,759,1
V,9,3,881,2
V,9,4,218,3
V,9,5,1086,4
V,9,6,111,5
T,10,20000,20000
V,10,1,3276
V,10,2,2902,1
V,10,3,2109,2
V,10,4,1843,3
V,10,5,5657,4
V,10,6,1154,5
V,10,7,1166,6
V,10,8,567,7
V,10,9,822,8
T,11,20000,20000
V,11,1,532
V,11,2,54,1
V,11,3,260,2
V,11,4,49,3
V,11,5,644,4
T,12,50000,50000
V,12,1,17630
V,12,2,1966,1
V,12,3,5405,2
V,12,4,751,3
V,12,5,1267,4
V,12,6,20647,5
T,13,100000,100000
V,13,1,290
V,13,2,418,1
V,13,3,902,2
V,13,4,226,3
V,13,5,740,4
V,13,6,48,5
V,13,7,543,6
V,13,8,633,7
T,14,100000,100000
V,14,1,1245
V,14,2,4945,1
V,14,3,7901,2
V,14,4,1762,3
V,14,5,9089,4
V,14,6,17541,5
V,14,7,2353,6
T,15,100000,100000
V,15,1,753
V,15,2,1432,1
V,15,3,6754,2
V,15,4,10778,3
V,15,5,4579,4
V,15,6,4575,5
V,15,7,8224,6
V,15,8,12796,7
V,15,9,6581,8
V,15,10,1755,9
T,16,100000,100000
V,16,1,4617
V,16,2,45,1
V,16,3,3943,2
V,16,4,730,3
V,16,5,10380,4
