T,1,1000,1000
V,1,1,41
V,1,2,70,1
V,1,3,203,2
V,1,4,20,3
V,1,5,47,4
V,1,6,142,5
V,1,7,37,6
V,1,8,124,7
V,1,9,31,8
T,2,1000,1000
V,2,1,179
V,2,2,26,1
V,2,3,20,2
V,2,4,71,3
V,2,5,156,4
V,2,6,3,5
T,3,1000,1000
V,3,1,12
V,3,2,2,1
V,3,3,27,2
V,3,4,37,3
V,3,5,170,4
V,3,6,18,5
V,3,7,105,6
V,3,8,79,7
V,3,9,80,8
T,4,10000,10000
V,4,1,1766
V,4,2,594,1
V,4,3,34,2
V,4,4,116,3
V,4,5,402,4
V,4,6,70,5
V,4,7,822,6
T,5,10000,10000
V,5,1,678
V,5,2,395,1
V,5,3,570,2
V,5,4,295,3
V,5,5,71,4
T,6,10000,10000
V,6,1,887
V,6,2,1080,1
V,6,3,52,2
V,6,4,679,3
V,6,5,2190,4
V,6,6,415,5
V,6,7,59,6
V,6,8,953,7
T,7,10000,10000
V,7,1,144
V,7,2,196,1
V,7,3,606,2
V,7,4,180,3
V,7,5,892,4
V,7,6,2418,5
V,7,7,645,6
T,8,10000,10000
V,8,1,411
V,8,2,1785,1
V,8,3,1333,2
V,8,4,350,3
V,8,5,631,4
V,8,6,1013,5
V,8,7,1416,6
T,9,20000,20000
V,9,1,273
V,9,2,396,1
V,9,3,22,2
V,9,4,224,3
V,9,5,375,4
V,9,6,94,5
V,9,7,44,6
V,9,8,648,7
V,9,9,353,8
V,9,10,747,9
T,10,20000,20000
V,10,1,2604
V,10,2,1391,1
V,10,3,415,2
V,10,4,2135,3
V,10,5,561,4
V,10,6,616,5
V,10,7,6477,6
V,10,8,816,7
V,10,9,99,8
V,10,10,481,9
T,11,20000,20000
V,11,1,36
V,11,2,520,1
V,11,3,1934,2
V,11,4,445,3
V,11,5,771,4
V,11,6,183,5
V,11,7,161,6
V,11,8,1595,7
V,11,9,844,8
V,11,10,84,9
T,12,20000,20000
V,12,1,1123
V,12,2,621,1
V,12,3,166,2
V,12,4,3362,3
V,12,5,692,4
V,12,6,1383,5
T,13,100000,100000
V,13,1,5787
V,13,2,615,1
V,13,3,444,2
V,13,4,1685,3
V,13,5,363,4
V,13,6,1105,5
V,13,7,2823,6
V,13,8,228,7
V,13,9,444,8
T,14,100000,100000
V,14,1,1262
V,14,2,808,1
V,14,3,77,2
V,14,4,2496,3
V,14,5,10788,4
V,14,6,5835,5
V,14,7,504,6
V,14,8,3084,7
T,15,100000,100000
V,15,1,381
V,15,2,153,1
V,15,3,58,2
V,15,4,31,3
V,15,5,42,4
V,15,6,193,5
V,15,7,331,6
T,16,100000,100000
V,16,1,1487
V,16,2,4635,1
V,16,3,5323,2
V,16,4,4229,3
V,16,5,2225,4
V,16,6,2961,5
V,16,7,339,6
V,16,8,4523,7
V,16,9,1662,8
