T,1,10000,10000
V,1,1,58
V,1,2,199,1
V,1,3,105,2
V,1,4,841,3
V,1,5,434,4
V,1,6,322,5
V,1,7,147,6
V,1,8,51,7
V,1,9,550,8
T,2,10000,10000
V,2,1,2
V,2,2,13,1
V,2,3,19,2
V,2,4,4,3
V,2,5,3,4
V,2,6,10,5
V,2,7,1,6
V,2,8,3,7
V,2,9,5,8
V,2,10,17,9
T,3,10000,10000
V,3,1,83
V,3,2,635,1
V,3,3,94,2
V,3,4,165,3
V,3,5,16,4
V,3,6,63,5
V,3,7,79,6
V,3,8,59,7
T,4,100000,100000
V,4,1,2876
V,4,2,2392,1
V,4,3,4937,2
V,4,4,12,3
V,4,5,5909,4
V,4,6,313,5
V,4,7,2966,6
V,4,8,3322,7
T,5,100000,100000
V,5,1,3635
V,5,2,11340,1
V,5,3,4480,2
V,5,4,2281,3
V,5,5,11976,4
V,5,6,3455,5
T,6,200000,200000
V,6,1,49928
V,6,2,16235,1
V,6,3,7174,2
V,6,4,40395,3
V,6,5,7254,4
