T,1,2000,2000
V,1,1,14
V,1,2,18,1
V,1,3,37,2
V,1,4,102,3
V,1,5,138,4
V,1,6,8,5
V,1,7,13,6
V,1,8,54,7
V,1,9,16,8
V,1,10,7,9
T,2,5000,5000
V,2,1,30
V,2,2,56,1
V,2,3,138,2
V,2,4,61,3
V,2,5,90,4
V,2,6,2,5
V,2,7,43,6
T,3,10000,10000
V,3,1,531
V,3,2,53,1
V,3,3,83,2
V,3,4,903,3
V,3,5,351,4
V,3,6,59,5
V,3,7,847,6
T,4,10000,10000
V,4,1,896
V,4,2,46,1
V,4,3,452,2
V,4,4,870,3
V,4,5,761,4
V,4,6,171,5
T,5,20000,20000
V,5,1,1137
V,5,2,421,1
V,5,3,206,2
V,5,4,350,3
V,5,5,709,4
V,5,6,28,5
V,5,7,591,6
V,5,8,452,7
V,5,9,804,8
T,6,100000,100000
V,6,1,13178
V,6,2,3018,1
V,6,3,20195,2
V,6,4,7396,3
V,6,5,4207,4
