T,1,10000,10000
V,1,1,644
V,1,2,496,1
V,1,3,401,2
V,1,4,665,3
V,1,5,36,4
V,1,6,130,5
V,1,7,349,6
T,2,10000,10000
V,2,1,520
V,2,2,137,1
V,2,3,981,2
V,2,4,1909,3
V,2,5,425,4
V,2,6,233,5
V,2,7,467,6
V,2,8,122,7
V,2,9,2250,8
V,2,10,299,9
T,3,20000,20000
V,3,1,254
V,3,2,2206,1
V,3,3,256,2
V,3,4,848,3
V,3,5,1413,4
V,3,6,242,5
V,3,7,1222,6
T,4,50000,50000
V,4,1,10213
V,4,2,12350,1
V,4,3,1780,2
V,4,4,3381,3
V,4,5,6673,4
V,4,6,3017,5
T,5,100000,100000
V,5,1,49271
V,5,2,518,1
V,5,3,5371,2
V,5,4,15783,3
V,5,5,14972,4
T,6,100000,100000
V,6,1,7203
V,6,2,3045,1
V,6,3,883,2
V,6,4,7280,3
V,6,5,4942,4
V,6,6,2995,5
V,6,7,190,6
