T,1,5000,5000
V,1,1,568
V,1,2,124,1
V,1,3,862,2
V,1,4,433,3
V,1,5,91,4
V,1,6,764,5
V,1,7,366,6
V,1,8,48,7
T,2,10000,10000
V,2,1,34
V,2,2,133,1
V,2,3,51,2
V,2,4,46,3
V,2,5,17,4
V,2,6,172,5
V,2,7,161,6
V,2,8,184,7
V,2,9,45,8
T,3,10000,10000
V,3,1,135
V,3,2,1066,1
V,3,3,68,2
V,3,4,1595,3
V,3,5,1723,4
V,3,6,559,5
V,3,7,152,6
V,3,8,591,7
V,3,9,420,8
T,4,20000,20000
V,4,1,145
V,4,2,2328,1
V,4,3,1452,2
V,4,4,373,3
V,4,5,4020,4
V,4,6,179,5
T,5,100000,100000
V,5,1,2924
V,5,2,35610,1
V,5,3,1525,2
V,5,4,798,3
V,5,5,7920,4
V,5,6,5495,5
V,5,7,15971,6
T,6,100000,100000
V,6,1,119
V,6,2,4161,1
V,6,3,35883,2
V,6,4,9187,3
V,6,5,6381,4
V,6,6,1041,5
V,6,7,11487,6
V,6,8,1850,7
V,6,9,704,8
