T,1,1000,1000
V,1,1,1
V,1,2,1,1
V,1,3,1,2
V,1,4,1,3
V,1,5,1,4
V,1,6,1,5
V,1,7,1,6
V,1,8,1,7
V,1,9,1,8
T,2,5000,5000
V,2,1,1
V,2,2,1,1
V,2,3,1,2
V,2,4,1,3
V,2,5,1,4
V,2,6,1,5
V,2,7,1,6
V,2,8,1,7
V,2,9,1,8
T,3,10000,10000
V,3,1,53
V,3,2,43,1
V,3,3,25,2
V,3,4,59,3
V,3,5,232,4
V,3,6,23,5
T,4,10000,10000
V,4,1,29
V,4,2,32,1
V,4,3,152,2
V,4,4,169,3
V,4,5,94,4
T,5,10000,10000
V,5,1,38
V,5,2,31,1
V,5,3,6,2
V,5,4,13,3
V,5,5,8,4
T,6,20000,20000
V,6,1,40
V,6,2,1325,1
V,6,3,270,2
V,6,4,147,3
V,6,5,61,4
T,7,20000,20000
V,7,1,33
V,7,2,249,1
V,7,3,114,2
V,7,4,136,3
V,7,5,41,4
V,7,6,339,5
V,7,7,42,6
T,8,50000,50000
V,8,1,3
V,8,2,5,1
V,8,3,4,2
V,8,4,2,3
V,8,5,9,4
V,8,6,2,5
V,8,7,3,6
V,8,8,2,7
V,8,9,7,8
T,9,100000,100000
V,9,1,68
V,9,2,21,1
V,9,3,30,2
V,9,4,73,3
V,9,5,97,4
V,9,6,111,5
V,9,7,69,6
V,9,8,130,7
V,9,9,9,8
V,9,10,28,9
T,10,100000,100000
V,10,1,958
V,10,2,448,1
V,10,3,99,2
V,10,4,704,3
V,10,5,480,4
V,10,6,342,5
V,10,7,249,6
V,10,8,258,7
V,10,9,309,8
V,10,10,302,9
T,11,100000,100000
V,11,1,474
V,11,2,2280,1
V,11,3,96,2
V,11,4,969,3
V,11,5,257,4
V,11,6,384,5
V,11,7,2885,6
V,11,8,302,7
T,12,100000,100000
V,12,1,103
V,12,2,843,1
V,12,3,1879,2
V,12,4,191,3
V,12,5,28,4
V,12,6,365,5
