T,1,10000,10000
V,1,1,10
V,1,2,26,1
V,1,3,24,2
V,1,4,48,3
V,1,5,12,4
T,2,10000,10000
V,2,1,16
V,2,2,14,1
V,2,3,15,2
V,2,4,5,3
V,2,5,11,4
V,2,6,10,5
V,2,7,2,6
V,2,8,8,7
T,3,10000,10000
V,3,1,23
V,3,2,15,1
V,3,3,31,2
V,3,4,21,3
V,3,5,11,4
V,3,6,18,5
V,3,7,4,6
T,4,10000,10000
V,4,1,31
V,4,2,16,1
V,4,3,115,2
V,4,4,38,3
V,4,5,15,4
T,5,20000,20000
V,5,1,79
V,5,2,19,1
V,5,3,12,2
V,5,4,100,3
V,5,5,77,4
V,5,6,48,5
V,5,7,93,6
V,5,8,37,7
V,5,9,12,8
V,5,10,34,9
T,6,20000,20000
V,6,1,657
V,6,2,190,1
V,6,3,26,2
V,6,4,200,3
V,6,5,833,4
V,6,6,267,5
T,7,20000,20000
V,7,1,27
V,7,2,179,1
V,7,3,78,2
V,7,4,151,3
V,7,5,78,4
V,7,6,98,5
V,7,7,5,6
V,7,8,23,7
T,8,20000,20000
V,8,1,12
V,8,2,10,1
V,8,3,11,2
V,8,4,9,3
V,8,5,12,4
V,8,6,31,5
V,8,7,34,6
V,8,8,15,7
V,8,9,13,8
V,8,10,5,9
T,9,20000,20000
V,9,1,120
V,9,2,108,1
V,9,3,22,2
V,9,4,9,3
V,9,5,110,4
T,10,50000,50000
V,10,1,649
V,10,2,617,1
V,10,3,939,2
V,10,4,953,3
V,10,5,363,4
T,11,100000,100000
V,11,1,71
V,11,2,74,1
V,11,3,91,2
V,11,4,55,3
V,11,5,6,4
V,11,6,100,5
V,11,7,55,6
V,11,8,61,7
V,11,9,4,8
V,11,10,280,9
T,12,100000,100000
V,12,1,1138
V,12,2,1417,1
V,12,3,401,2
V,12,4,3536,3
V,12,5,463,4
V,12,6,544,5
V,12,7,291,6
