T,1,2000,2000
V,1,1,2
V,1,2,1,1
V,1,3,8,2
V,1,4,18,3
V,1,5,22,4
V,1,6,28,5
V,1,7,1,6
T,2,5000,5000
V,2,1,1
V,2,2,1,1
V,2,3,2,2
V,2,4,1,3
V,2,5,2,4
V,2,6,1,5
V,2,7,2,6
T,3,10000,10000
V,3,1,4
V,3,2,27,1
V,3,3,24,2
V,3,4,3,3
V,3,5,8,4
V,3,6,36,5
T,4,10000,10000
V,4,1,94
V,4,2,24,1
V,4,3,17,2
V,4,4,98,3
V,4,5,37,4
T,5,10000,10000
V,5,1,1
V,5,2,1,1
V,5,3,3,2
V,5,4,3,3
V,5,5,4,4
V,5,6,1,5
V,5,7,2,6
V,5,8,4,7
V,5,9,1,8
T,6,10000,10000
V,6,1,14
V,6,2,334,1
V,6,3,16,2
V,6,4,23,3
V,6,5,76,4
V,6,6,9,5
V,6,7,32,6
V,6,8,57,7
T,7,10000,10000
V,7,1,100
V,7,2,56,1
V,7,3,32,2
V,7,4,56,3
V,7,5,34,4
T,8,20000,20000
V,8,1,55
V,8,2,362,1
V,8,3,469,2
V,8,4,934,3
V,8,5,181,4
V,8,6,389,5
V,8,7,455,6
T,9,20000,20000
V,9,1,22
V,9,2,26,1
V,9,3,62,2
V,9,4,9,3
V,9,5,4,4
V,9,6,4,5
V,9,7,15,6
V,9,8,14,7
T,10,20000,20000
V,10,1,35
V,10,2,44,1
V,10,3,211,2
V,10,4,13,3
V,10,5,344,4
V,10,6,138,5
V,10,7,8,6
V,10,8,157,7
V,10,9,39,8
T,11,20000,20000
V,11,1,26
V,11,2,56,1
V,11,3,29,2
V,11,4,2,3
V,11,5,4,4
V,11,6,19,5
V,11,7,13,6
V,11,8,50,7
T,12,100000,100000
V,12,1,1015
V,12,2,507,1
V,12,3,77,2
V,12,4,495,3
V,12,5,542,4
V,12,6,441,5
