T,1,1000,1000
V,1,1,1
V,1,2,1,1
V,1,3,1,2
V,1,4,1,3
V,1,5,1,4
V,1,6,1,5
V,1,7,1,6
V,1,8,1,7
V,1,9,1,8
V,1,10,1,9
T,2,10000,10000
V,2,1,62
V,2,2,17,1
V,2,3,32,2
V,2,4,37,3
V,2,5,9,4
T,3,10000,10000
V,3,1,103
V,3,2,93,1
V,3,3,66,2
V,3,4,87,3
V,3,5,613,4
V,3,6,134,5
T,4,10000,10000
V,4,1,70
V,4,2,119,1
V,4,3,55,2
V,4,4,38,3
V,4,5,28,4
V,4,6,31,5
V,4,7,32,6
V,4,8,80,7
V,4,9,8,8
V,4,10,63,9
T,5,10000,10000
V,5,1,16
V,5,2,8,1
V,5,3,8,2
V,5,4,7,3
V,5,5,9,4
V,5,6,7,5
V,5,7,3,6
T,6,20000,20000
V,6,1,1
V,6,2,1,1
V,6,3,1,2
V,6,4,1,3
V,6,5,1,4
V,6,6,1,5
V,6,7,1,6
V,6,8,1,7
V,6,9,1,8
V,6,10,1,9
T,7,20000,20000
V,7,1,29
V,7,2,287,1
V,7,3,266,2
V,7,4,116,3
V,7,5,77,4
V,7,6,335,5
V,7,7,441,6
T,8,20000,20000
V,8,1,5
V,8,2,9,1
V,8,3,11,2
V,8,4,1,3
V,8,5,3,4
V,8,6,6,5
V,8,7,1,6
V,8,8,1,7
V,8,9,7,8
V,8,10,11,9
T,9,20000,20000
V,9,1,63
V,9,2,72,1
V,9,3,237,2
V,9,4,146,3
V,9,5,190,4
T,10,20000,20000
V,10,1,3
V,10,2,22,1
V,10,3,16,2
V,10,4,63,3
V,10,5,3,4
T,11,100000,100000
V,11,1,2117
V,11,2,403,1
V,11,3,861,2
V,11,4,1814,3
V,11,5,1454,4
V,11,6,139,5
V,11,7,896,6
V,11,8,571,7
V,11,9,134,8
V,11,10,529,9
T,12,100000,100000
V,12,1,49
V,12,2,57,1
V,12,3,18,2
V,12,4,39,3
V,12,5,89,4
V,12,6,72,5
V,12,7,159,6
V,12,8,6,7
V,12,9,21,8
