T,1,1000,1000
V,1,1,3
V,1,2,2,1
V,1,3,3,2
V,1,4,1,3
V,1,5,2,4
V,1,6,1,5
V,1,7,1,6
V,1,8,5,7
V,1,9,6,8
V,1,10,2,9
T,2,10000,10000
V,2,1,6
V,2,2,9,1
V,2,3,4,2
V,2,4,159,3
V,2,5,64,4
V,2,6,7,5
V,2,7,14,6
V,2,8,12,7
V,2,9,65,8
V,2,10,10,9
T,3,10000,10000
V,3,1,14
V,3,2,40,1
V,3,3,14,2
V,3,4,8,3
V,3,5,10,4
V,3,6,6,5
T,4,10000,10000
V,4,1,27
V,4,2,140,1
V,4,3,93,2
V,4,4,92,3
V,4,5,32,4
V,4,6,84,5
V,4,7,11,6
V,4,8,16,7
V,4,9,95,8
V,4,10,62,9
T,5,20000,20000
V,5,1,9
V,5,2,11,1
V,5,3,23,2
V,5,4,1,3
V,5,5,45,4
V,5,6,19,5
V,5,7,11,6
V,5,8,8,7
V,5,9,16,8
V,5,10,14,9
T,6,20000,20000
V,6,1,3
V,6,2,2,1
V,6,3,10,2
V,6,4,15,3
V,6,5,2,4
V,6,6,2,5
T,7,20000,20000
V,7,1,127
V,7,2,136,1
V,7,3,36,2
V,7,4,12,3
V,7,5,50,4
T,8,20000,20000
V,8,1,52
V,8,2,71,1
V,8,3,11,2
V,8,4,10,3
V,8,5,41,4
T,9,20000,20000
V,9,1,3
V,9,2,9,1
V,9,3,7,2
V,9,4,18,3
V,9,5,10,4
V,9,6,2,5
V,9,7,14,6
V,9,8,1,7
V,9,9,1,8
V,9,10,6,9
T,10,20000,20000
V,10,1,1
V,10,2,3,1
V,10,3,101,2
V,10,4,46,3
V,10,5,22,4
T,11,50000,50000
V,11,1,127
V,11,2,219,1
V,11,3,293,2
V,11,4,939,3
V,11,5,48,4
V,11,6,86,5
V,11,7,761,6
V,11,8,20,7
V,11,9,50,8
T,12,50000,50000
V,12,1,151
V,12,2,140,1
V,12,3,61,2
V,12,4,26,3
V,12,5,32,4
T,13,100000,100000
V,13,1,2162
V,13,2,1058,1
V,13,3,207,2
V,13,4,821,3
V,13,5,243,4
V,13,6,22,5
V,13,7,1422,6
V,13,8,363,7
V,13,9,356,8
T,14,100000,100000
V,14,1,619
V,14,2,988,1
V,14,3,58,2
V,14,4,203,3
V,14,5,580,4
T,15,100000,100000
V,15,1,795
V,15,2,1803,1
V,15,3,1101,2
V,15,4,363,3
V,15,5,2652,4
V,15,6,390,5
T,16,100000,100000
V,16,1,103
V,16,2,16,1
V,16,3,13,2
V,16,4,27,3
V,16,5,257,4
