T,1,10000,10000
V,1,1,3532
V,1,2,989,1
V,1,3,872,2
V,1,4,607,3
V,1,5,926,4
V,1,6,209,5
T,2,10000,10000
V,2,1,170
V,2,2,55,1
V,2,3,102,2
V,2,4,2,3
V,2,5,20,4
V,2,6,44,5
V,2,7,19,6
V,2,8,29,7
T,3,20000,20000
V,3,1,3
V,3,2,23,1
V,3,3,1,2
V,3,4,2,3
V,3,5,2,4
T,4,20000,20000
V,4,1,259
V,4,2,59,1
V,4,3,105,2
V,4,4,494,3
V,4,5,262,4
V,4,6,25,5
V,4,7,118,6
V,4,8,1468,7
V,4,9,87,8
V,4,10,462,9
T,5,20000,20000
V,5,1,64
V,5,2,95,1
V,5,3,54,2
V,5,4,24,3
V,5,5,7,4
V,5,6,73,5
T,6,100000,100000
V,6,1,1428
V,6,2,1560,1
V,6,3,2336,2
V,6,4,132,3
V,6,5,792,4
V,6,6,5190,5
V,6,7,6932,6
V,6,8,3579,7
V,6,9,3515,8
V,6,10,490,9
