T,1,20000,20000
V,1,1,365
V,1,2,496,1
V,1,3,88,2
V,1,4,1,3
V,1,5,525,4
V,1,6,45,5
V,1,7,45,6
V,1,8,83,7
T,2,100000,100000
V,2,1,86
V,2,2,16,1
V,2,3,222,2
V,2,4,115,3
V,2,5,221,4
V,2,6,222,5
V,2,7,163,6
V,2,8,218,7
V,2,9,305,8
V,2,10,472,9
T,3,100000,100000
V,3,1,1577
V,3,2,679,1
V,3,3,7318,2
V,3,4,3390,3
V,3,5,2815,4
V,3,6,873,5
V,3,7,613,6
V,3,8,700,7
T,4,100000,100000
V,4,1,3168
V,4,2,4050,1
V,4,3,19320,2
V,4,4,2786,3
V,4,5,557,4
V,4,6,5611,5
V,4,7,2494,6
T,5,200000,200000
V,5,1,9286
V,5,2,6272,1
V,5,3,1456,2
V,5,4,1839,3
V,5,5,2459,4
V,5,6,2311,5
V,5,7,6305,6
T,6,200000,200000
V,6,1,3575
V,6,2,9308,1
V,6,3,10550,2
V,6,4,38818,3
V,6,5,15438,4
V,6,6,13,5
