T,1,10000,10000
V,1,1,184
V,1,2,40,1
V,1,3,98,2
V,1,4,33,3
V,1,5,1896,4
V,1,6,591,5
V,1,7,688,6
V,1,8,183,7
V,1,9,137,8
T,2,10000,10000
V,2,1,6
V,2,2,8,1
V,2,3,9,2
V,2,4,9,3
V,2,5,2,4
T,3,10000,10000
V,3,1,465
V,3,2,32,1
V,3,3,126,2
V,3,4,190,3
V,3,5,2931,4
V,3,6,517,5
V,3,7,378,6
T,4,10000,10000
V,4,1,3211
V,4,2,467,1
V,4,3,1455,2
V,4,4,203,3
V,4,5,149,4
T,5,20000,20000
V,5,1,12
V,5,2,265,1
V,5,3,187,2
V,5,4,557,3
V,5,5,608,4
T,6,1000000,1000000
V,6,1,40658
V,6,2,11622,1
V,6,3,16439,2
V,6,4,25796,3
V,6,5,819,4
V,6,6,1669,5
V,6,7,22507,6
