T,1,10000,10000
V,1,1,6
V,1,2,391,1
V,1,3,562,2
V,1,4,57,3
V,1,5,22,4
V,1,6,25,5
V,1,7,1175,6
V,1,8,596,7
V,1,9,172,8
V,1,10,52,9
T,2,20000,20000
V,2,1,111
V,2,2,40,1
V,2,3,1090,2
V,2,4,66,3
V,2,5,272,4
V,2,6,645,5
V,2,7,740,6
V,2,8,423,7
V,2,9,355,8
V,2,10,804,9
T,3,20000,20000
V,3,1,370
V,3,2,3791,1
V,3,3,2989,2
V,3,4,2793,3
V,3,5,82,4
V,3,6,1528,5
V,3,7,506,6
V,3,8,1835,7
T,4,20000,20000
V,4,1,196
V,4,2,108,1
V,4,3,145,2
V,4,4,111,3
V,4,5,154,4
V,4,6,37,5
V,4,7,366,6
V,4,8,164,7
V,4,9,114,8
T,5,20000,20000
V,5,1,37
V,5,2,374,1
V,5,3,204,2
V,5,4,496,3
V,5,5,3034,4
V,5,6,276,5
V,5,7,810,6
T,6,20000,20000
V,6,1,127
V,6,2,117,1
V,6,3,48,2
V,6,4,72,3
V,6,5,205,4
V,6,6,176,5
V,6,7,101,6
