T,1,5000,5000
V,1,1,5
V,1,2,4,1
V,1,3,21,2
V,1,4,4,3
V,1,5,19,4
V,1,6,18,5
V,1,7,52,6
V,1,8,32,7
V,1,9,33,8
V,1,10,35,9
T,2,5000,5000
V,2,1,575
V,2,2,379,1
V,2,3,18,2
V,2,4,74,3
V,2,5,33,4
V,2,6,474,5
V,2,7,280,6
T,3,20000,20000
V,3,1,421
V,3,2,583,1
V,3,3,393,2
V,3,4,127,3
V,3,5,113,4
V,3,6,585,5
V,3,7,320,6
V,3,8,311,7
V,3,9,638,8
T,4,20000,20000
V,4,1,2572
V,4,2,3067,1
V,4,3,2436,2
V,4,4,4478,3
V,4,5,788,4
V,4,6,408,5
T,5,100000,100000
V,5,1,131
V,5,2,14,1
V,5,3,867,2
V,5,4,35,3
V,5,5,268,4
V,5,6,13,5
V,5,7,1256,6
V,5,8,479,7
V,5,9,1117,8
T,6,100000,100000
V,6,1,14245
V,6,2,7701,1
V,6,3,1021,2
V,6,4,4795,3
V,6,5,797,4
V,6,6,204,5
