T,1,1000,1000
V,1,1,22
V,1,2,64,1
V,1,3,121,2
V,1,4,45,3
V,1,5,9,4
V,1,6,43,5
T,2,10000,10000
V,2,1,72
V,2,2,538,1
V,2,3,68,2
V,2,4,179,3
V,2,5,11,4
T,3,10000,10000
V,3,1,135
V,3,2,40,1
V,3,3,119,2
V,3,4,105,3
V,3,5,32,4
V,3,6,3,5
V,3,7,62,6
V,3,8,41,7
V,3,9,185,8
V,3,10,34,9
T,4,20000,20000
V,4,1,1329
V,4,2,35,1
V,4,3,53,2
V,4,4,96,3
V,4,5,896,4
V,4,6,934,5
V,4,7,459,6
V,4,8,7488,7
V,4,9,1140,8
V,4,10,939,9
T,5,20000,20000
V,5,1,225
V,5,2,198,1
V,5,3,64,2
V,5,4,624,3
V,5,5,1358,4
T,6,20000,20000
V,6,1,2200
V,6,2,678,1
V,6,3,123,2
V,6,4,1271,3
V,6,5,74,4
V,6,6,960,5
V,6,7,1211,6
V,6,8,122,7
V,6,9,289,8
