T,1,5000,5000
V,1,1,623
V,1,2,276,1
V,1,3,694,2
V,1,4,10,3
V,1,5,1363,4
V,1,6,542,5
T,2,10000,10000
V,2,1,845
V,2,2,157,1
V,2,3,994,2
V,2,4,1730,3
V,2,5,692,4
V,2,6,270,5
T,3,50000,50000
V,3,1,373
V,3,2,66,1
V,3,3,158,2
V,3,4,113,3
V,3,5,448,4
T,4,50000,50000
V,4,1,2360
V,4,2,2754,1
V,4,3,2456,2
V,4,4,851,3
V,4,5,1407,4
V,4,6,146,5
T,5,100000,100000
V,5,1,1331
V,5,2,4144,1
V,5,3,466,2
V,5,4,1729,3
V,5,5,695,4
V,5,6,842,5
V,5,7,1417,6
V,5,8,140,7
V,5,9,1897,8
V,5,10,1480,9
T,6,200000,200000
V,6,1,1086
V,6,2,1177,1
V,6,3,6272,2
V,6,4,160,3
V,6,5,2226,4
V,6,6,2496,5
