T,1,1000,1000
V,1,1,54
V,1,2,27,1
V,1,3,1,2
V,1,4,7,3
V,1,5,8,4
V,1,6,16,5
V,1,7,5,6
V,1,8,6,7
V,1,9,5,8
V,1,10,1,9
T,2,10000,10000
V,2,1,138
V,2,2,420,1
V,2,3,66,2
V,2,4,199,3
V,2,5,345,4
V,2,6,445,5
V,2,7,727,6
V,2,8,62,7
V,2,9,229,8
T,3,10000,10000
V,3,1,24
V,3,2,11,1
V,3,3,93,2
V,3,4,18,3
V,3,5,18,4
V,3,6,29,5
V,3,7,17,6
V,3,8,25,7
T,4,20000,20000
V,4,1,212
V,4,2,436,1
V,4,3,268,2
V,4,4,72,3
V,4,5,313,4
V,4,6,466,5
V,4,7,123,6
V,4,8,74,7
V,4,9,518,8
V,4,10,168,9
T,5,100000,100000
V,5,1,100
V,5,2,21,1
V,5,3,148,2
V,5,4,1689,3
V,5,5,243,4
V,5,6,657,5
V,5,7,1472,6
V,5,8,783,7
V,5,9,1113,8
V,5,10,1682,9
T,6,100000,100000
V,6,1,3501
V,6,2,3115,1
V,6,3,5539,2
V,6,4,547,3
V,6,5,2960,4
V,6,6,1972,5
V,6,7,339,6
