T,1,10000,10000
V,1,1,605
V,1,2,50,1
V,1,3,204,2
V,1,4,655,3
V,1,5,99,4
V,1,6,289,5
V,1,7,8,6
V,1,8,282,7
V,1,9,7,8
V,1,10,25,9
T,2,20000,20000
V,2,1,66
V,2,2,108,1
V,2,3,551,2
V,2,4,133,3
V,2,5,5,4
V,2,6,291,5
T,3,20000,20000
V,3,1,1070
V,3,2,12,1
V,3,3,344,2
V,3,4,276,3
V,3,5,861,4
V,3,6,372,5
V,3,7,210,6
V,3,8,395,7
T,4,50000,50000
V,4,1,3979
V,4,2,399,1
V,4,3,4363,2
V,4,4,2019,3
V,4,5,5107,4
T,5,100000,100000
V,5,1,151
V,5,2,51,1
V,5,3,62,2
V,5,4,115,3
V,5,5,15,4
V,5,6,274,5
V,5,7,23,6
T,6,200000,200000
V,6,1,586
V,6,2,887,1
V,6,3,639,2
V,6,4,709,3
V,6,5,499,4
V,6,6,601,5
