T,1,1000,1000
V,1,1,1
V,1,2,1,1
V,1,3,1,2
V,1,4,1,3
V,1,5,1,4
V,1,6,1,5
V,1,7,1,6
V,1,8,1,7
T,2,100000,100000
V,2,1,1582
V,2,2,605,1
V,2,3,14218,2
V,2,4,2352,3
V,2,5,4518,4
V,2,6,419,5
V,2,7,2045,6
T,3,100000,100000
V,3,1,61
V,3,2,118,1
V,3,3,29,2
V,3,4,7,3
V,3,5,47,4
V,3,6,85,5
V,3,7,1,6
V,3,8,38,7
T,4,100000,100000
V,4,1,235
V,4,2,563,1
V,4,3,1228,2
V,4,4,69,3
V,4,5,14,4
T,5,100000,100000
V,5,1,492
V,5,2,6291,1
V,5,3,1088,2
V,5,4,9120,3
V,5,5,3500,4
V,5,6,5179,5
V,5,7,9392,6
V,5,8,1005,7
V,5,9,1809,8
V,5,10,133,9
T,6,100000,100000
V,6,1,1099
V,6,2,1170,1
V,6,3,2671,2
V,6,4,998,3
V,6,5,1422,4
V,6,6,2929,5
V,6,7,474,6
V,6,8,1256,7
V,6,9,1677,8
