T,1,1000,1000
V,1,1,48
V,1,2,2,1
V,1,3,6,2
V,1,4,53,3
V,1,5,29,4
V,1,6,3,5
V,1,7,8,6
T,2,1000,1000
V,2,1,66
V,2,2,126,1
V,2,3,129,2
V,2,4,30,3
V,2,5,5,4
T,3,2000,2000
V,3,1,1
V,3,2,1,1
V,3,3,1,2
V,3,4,1,3
V,3,5,1,4
V,3,6,1,5
T,4,5000,5000
V,4,1,884
V,4,2,383,1
V,4,3,303,2
V,4,4,87,3
V,4,5,15,4
V,4,6,281,5
V,4,7,419,6
V,4,8,101,7
V,4,9,656,8
V,4,10,329,9
T,5,10000,10000
V,5,1,200
V,5,2,115,1
V,5,3,282,2
V,5,4,535,3
V,5,5,114,4
V,5,6,53,5
V,5,7,307,6
V,5,8,267,7
T,6,10000,10000
V,6,1,95
V,6,2,636,1
V,6,3,3103,2
V,6,4,526,3
V,6,5,504,4
V,6,6,89,5
V,6,7,51,6
V,6,8,869,7
V,6,9,17,8
T,7,10000,10000
V,7,1,192
V,7,2,18,1
V,7,3,386,2
V,7,4,428,3
V,7,5,74,4
V,7,6,390,5
V,7,7,506,6
V,7,8,713,7
V,7,9,531,8
T,8,10000,10000
V,8,1,225
V,8,2,355,1
V,8,3,371,2
V,8,4,509,3
V,8,5,1230,4
V,8,6,12,5
V,8,7,131,6
V,8,8,335,7
T,9,10000,10000
V,9,1,152
V,9,2,604,1
V,9,3,95,2
V,9,4,89,3
V,9,5,363,4
V,9,6,45,5
V,9,7,5,6
V,9,8,272,7
V,9,9,344,8
T,10,10000,10000
V,10,1,9
V,10,2,9,1
V,10,3,70,2
V,10,4,2,3
V,10,5,17,4
V,10,6,42,5
V,10,7,49,6
V,10,8,3,7
T,11,10000,10000
V,11,1,100
V,11,2,26,1
V,11,3,395,2
V,11,4,65,3
V,11,5,847,4
V,11,6,192,5
V,11,7,404,6
T,12,10000,10000
V,12,1,358
V,12,2,1403,1
V,12,3,154,2
V,12,4,228,3
V,12,5,275,4
V,12,6,327,5
T,13,10000,10000
V,13,1,166
V,13,2,98,1
V,13,3,193,2
V,13,4,16,3
V,13,5,77,4
T,14,10000,10000
V,14,1,130
V,14,2,211,1
V,14,3,90,2
V,14,4,60,3
V,14,5,90,4
T,15,20000,20000
V,15,1,400
V,15,2,241,1
V,15,3,961,2
V,15,4,151,3
V,15,5,931,4
V,15,6,198,5
V,15,7,210,6
V,15,8,142,7
V,15,9,38,8
T,16,20000,20000
V,16,1,47
V,16,2,255,1
V,16,3,116,2
V,16,4,19,3
V,16,5,300,4
V,16,6,244,5
V,16,7,483,6
T,17,20000,20000
V,17,1,2284
V,17,2,52,1
V,17,3,1632,2
V,17,4,164,3
V,17,5,426,4
T,18,20000,20000
V,18,1,862
V,18,2,2301,1
V,18,3,1080,2
V,18,4,646,3
V,18,5,2338,4
T,19,20000,20000
V,19,1,95
V,19,2,123,1
V,19,3,385,2
V,19,4,81,3
V,19,5,31,4
V,19,6,243,5
V,19,7,208,6
V,19,8,181,7
V,19,9,354,8
V,19,10,34,9
T,20,20000,20000
V,20,1,1
V,20,2,202,1
V,20,3,130,2
V,20,4,316,3
V,20,5,1478,4
V,20,6,99,5
V,20,7,557,6
V,20,8,289,7
V,20,9,596,8
T,21,20000,20000
V,21,1,1075
V,21,2,613,1
V,21,3,477,2
V,21,4,828,3
V,21,5,766,4
V,21,6,1246,5
V,21,7,1854,6
V,21,8,152,7
T,22,20000,20000
V,22,1,51
V,22,2,31,1
V,22,3,271,2
V,22,4,8,3
V,22,5,13,4
T,23,20000,20000
V,23,1,160
V,23,2,980,1
V,23,3,76,2
V,23,4,234,3
V,23,5,429,4
V,23,6,40,5
T,24,100000,100000
V,24,1,1669
V,24,2,779,1
V,24,3,2356,2
V,24,4,1194,3
V,24,5,6078,4
T,25,100000,100000
V,25,1,96
V,25,2,1281,1
V,25,3,1097,2
V,25,4,793,3
V,25,5,9577,4
V,25,6,943,5
V,25,7,898,6
V,25,8,133,7
T,26,100000,100000
V,26,1,1457
V,26,2,6519,1
V,26,3,428,2
V,26,4,660,3
V,26,5,138,4
V,26,6,79,5
V,26,7,473,6
V,26,8,2054,7
V,26,9,422,8
T,27,100000,100000
V,27,1,59
V,27,2,1190,1
V,27,3,2912,2
V,27,4,7290,3
V,27,5,479,4
V,27,6,9860,5
V,27,7,7991,6
V,27,8,3414,7
T,28,100000,100000
V,28,1,226
V,28,2,1203,1
V,28,3,70,2
V,28,4,307,3
V,28,5,480,4
V,28,6,1115,5
T,29,100000,100000
V,29,1,705
V,29,2,719,1
V,29,3,103,2
V,29,4,44,3
V,29,5,270,4
V,29,6,21,5
V,29,7,205,6
V,29,8,207,7
V,29,9,472,8
V,29,10,31,9
T,30,100000,100000
V,30,1,2574
V,30,2,363,1
V,30,3,733,2
V,30,4,772,3
V,30,5,1635,4
V,30,6,544,5
T,31,100000,100000
V,31,1,8336
V,31,2,5893,1
V,31,3,1940,2
V,31,4,579,3
V,31,5,2470,4
V,31,6,1627,5
V,31,7,1784,6
V,31,8,2518,7
V,31,9,3643,8
V,31,10,3772,9
T,32,200000,200000
V,32,1,6725
V,32,2,24672,1
V,32,3,508,2
V,32,4,16305,3
V,32,5,2845,4
