T,1,1000,1000
V,1,1,87
V,1,2,8,1
V,1,3,24,2
V,1,4,8,3
V,1,5,9,4
V,1,6,9,5
V,1,7,30,6
V,1,8,18,7
V,1,9,8,8
V,1,10,17,9
T,2,1000,1000
V,2,1,3
V,2,2,19,1
V,2,3,1,2
V,2,4,1,3
V,2,5,1,4
V,2,6,19,5
T,3,1000,1000
V,3,1,318
V,3,2,39,1
V,3,3,101,2
V,3,4,32,3
V,3,5,2,4
V,3,6,92,5
T,4,2000,2000
V,4,1,65
V,4,2,623,1
V,4,3,216,2
V,4,4,81,3
V,4,5,246,4
V,4,6,88,5
T,5,5000,5000
V,5,1,177
V,5,2,253,1
V,5,3,525,2
V,5,4,41,3
V,5,5,46,4
V,5,6,271,5
T,6,5000,5000
V,6,1,53
V,6,2,85,1
V,6,3,132,2
V,6,4,41,3
V,6,5,27,4
V,6,6,135,5
V,6,7,2,6
V,6,8,171,7
V,6,9,18,8
V,6,10,55,9
T,7,10000,10000
V,7,1,1086
V,7,2,1337,1
V,7,3,874,2
V,7,4,237,3
V,7,5,88,4
V,7,6,8,5
V,7,7,38,6
V,7,8,955,7
T,8,10000,10000
V,8,1,1
V,8,2,3,1
V,8,3,2,2
V,8,4,2,3
V,8,5,20,4
V,8,6,3,5
V,8,7,8,6
V,8,8,9,7
V,8,9,5,8
V,8,10,13,9
T,9,10000,10000
V,9,1,292
V,9,2,295,1
V,9,3,248,2
V,9,4,76,3
V,9,5,338,4
V,9,6,19,5
T,10,10000,10000
V,10,1,239
V,10,2,94,1
V,10,3,21,2
V,10,4,38,3
V,10,5,42,4
V,10,6,10,5
V,10,7,252,6
V,10,8,83,7
T,11,10000,10000
V,11,1,13
V,11,2,14,1
V,11,3,60,2
V,11,4,1,3
V,11,5,12,4
V,11,6,5,5
V,11,7,19,6
T,12,10000,10000
V,12,1,1157
V,12,2,437,1
V,12,3,73,2
V,12,4,60,3
V,12,5,283,4
V,12,6,291,5
V,12,7,126,6
V,12,8,96,7
V,12,9,337,8
V,12,10,938,9
T,13,10000,10000
V,13,1,692
V,13,2,121,1
V,13,3,347,2
V,13,4,148,3
V,13,5,282,4
T,14,20000,20000
V,14,1,67
V,14,2,118,1
V,14,3,9,2
V,14,4,164,3
V,14,5,23,4
V,14,6,176,5
V,14,7,85,6
V,14,8,217,7
V,14,9,278,8
T,15,20000,20000
V,15,1,80
V,15,2,85,1
V,15,3,170,2
V,15,4,73,3
V,15,5,132,4
V,15,6,343,5
V,15,7,366,6
V,15,8,318,7
V,15,9,354,8
T,16,20000,20000
V,16,1,55
V,16,2,1461,1
V,16,3,614,2
V,16,4,1598,3
V,16,5,717,4
V,16,6,2067,5
V,16,7,1095,6
T,17,20000,20000
V,17,1,294
V,17,2,259,1
V,17,3,238,2
V,17,4,315,3
V,17,5,104,4
T,18,20000,20000
V,18,1,282
V,18,2,141,1
V,18,3,75,2
V,18,4,59,3
V,18,5,200,4
V,18,6,435,5
T,19,20000,20000
V,19,1,189
V,19,2,45,1
V,19,3,1140,2
V,19,4,601,3
V,19,5,84,4
V,19,6,596,5
V,19,7,512,6
V,19,8,659,7
V,19,9,768,8
T,20,20000,20000
V,20,1,120
V,20,2,120,1
V,20,3,128,2
V,20,4,77,3
V,20,5,369,4
V,20,6,1374,5
T,21,50000,50000
V,21,1,29
V,21,2,175,1
V,21,3,480,2
V,21,4,367,3
V,21,5,68,4
V,21,6,22,5
T,22,50000,50000
V,22,1,4869
V,22,2,1891,1
V,22,3,1752,2
V,22,4,962,3
V,22,5,27,4
V,22,6,4866,5
V,22,7,3061,6
V,22,8,2532,7
T,23,100000,100000
V,23,1,1415
V,23,2,316,1
V,23,3,48,2
V,23,4,136,3
V,23,5,952,4
V,23,6,957,5
T,24,100000,100000
V,24,1,141
V,24,2,16031,1
V,24,3,8696,2
V,24,4,1467,3
V,24,5,4970,4
V,24,6,157,5
V,24,7,6384,6
V,24,8,6,7
V,24,9,2968,8
T,25,100000,100000
V,25,1,1585
V,25,2,3216,1
V,25,3,8612,2
V,25,4,2480,3
V,25,5,315,4
V,25,6,2214,5
V,25,7,1530,6
T,26,100000,100000
V,26,1,3191
V,26,2,2966,1
V,26,3,2833,2
V,26,4,2997,3
V,26,5,3050,4
V,26,6,3858,5
V,26,7,1356,6
V,26,8,92,7
V,26,9,9863,8
T,27,100000,100000
V,27,1,4375
V,27,2,11444,1
V,27,3,736,2
V,27,4,446,3
V,27,5,879,4
T,28,100000,100000
V,28,1,110
V,28,2,10,1
V,28,3,314,2
V,28,4,258,3
V,28,5,836,4
V,28,6,61,5
V,28,7,105,6
V,28,8,240,7
V,28,9,78,8
T,29,100000,100000
V,29,1,143
V,29,2,34,1
V,29,3,441,2
V,29,4,83,3
V,29,5,519,4
V,29,6,522,5
V,29,7,1046,6
V,29,8,223,7
V,29,9,42,8
T,30,100000,100000
V,30,1,15083
V,30,2,3749,1
V,30,3,601,2
V,30,4,2859,3
V,30,5,3462,4
T,31,100000,100000
V,31,1,263
V,31,2,116,1
V,31,3,2630,2
V,31,4,10369,3
V,31,5,4533,4
V,31,6,1404,5
V,31,7,1918,6
T,32,100000,100000
V,32,1,7957
V,32,2,408,1
V,32,3,1195,2
V,32,4,1937,3
V,32,5,183,4
V,32,6,3638,5
V,32,7,1241,6
V,32,8,4971,7
V,32,9,492,8
