T,1,1000,1000
V,1,1,266
V,1,2,46,1
V,1,3,31,2
V,1,4,22,3
V,1,5,60,4
T,2,1000,1000
V,2,1,6
V,2,2,8,1
V,2,3,43,2
V,2,4,44,3
V,2,5,7,4
V,2,6,11,5
T,3,5000,5000
V,3,1,31
V,3,2,682,1
V,3,3,52,2
V,3,4,72,3
V,3,5,10,4
V,3,6,95,5
V,3,7,60,6
V,3,8,122,7
T,4,5000,5000
V,4,1,45
V,4,2,43,1
V,4,3,8,2
V,4,4,50,3
V,4,5,39,4
V,4,6,10,5
V,4,7,83,6
V,4,8,2,7
T,5,5000,5000
V,5,1,267
V,5,2,574,1
V,5,3,288,2
V,5,4,53,3
V,5,5,112,4
V,5,6,240,5
V,5,7,27,6
V,5,8,220,7
V,5,9,51,8
V,5,10,139,9
T,6,10000,10000
V,6,1,280
V,6,2,69,1
V,6,3,26,2
V,6,4,94,3
V,6,5,81,4
V,6,6,95,5
V,6,7,14,6
V,6,8,77,7
V,6,9,2,8
T,7,10000,10000
V,7,1,16
V,7,2,49,1
V,7,3,192,2
V,7,4,67,3
V,7,5,32,4
V,7,6,8,5
V,7,7,8,6
V,7,8,37,7
V,7,9,3,8
T,8,10000,10000
V,8,1,117
V,8,2,55,1
V,8,3,107,2
V,8,4,65,3
V,8,5,16,4
V,8,6,177,5
V,8,7,172,6
V,8,8,200,7
V,8,9,78,8
T,9,10000,10000
V,9,1,4
V,9,2,3,1
V,9,3,2,2
V,9,4,1,3
V,9,5,6,4
V,9,6,19,5
V,9,7,9,6
V,9,8,2,7
T,10,10000,10000
V,10,1,2
V,10,2,7,1
V,10,3,1,2
V,10,4,1,3
V,10,5,3,4
V,10,6,2,5
T,11,10000,10000
V,11,1,313
V,11,2,370,1
V,11,3,316,2
V,11,4,807,3
V,11,5,569,4
V,11,6,179,5
V,11,7,18,6
T,12,10000,10000
V,12,1,508
V,12,2,38,1
V,12,3,268,2
V,12,4,833,3
V,12,5,338,4
V,12,6,199,5
T,13,20000,20000
V,13,1,54
V,13,2,61,1
V,13,3,51,2
V,13,4,214,3
V,13,5,5,4
V,13,6,27,5
V,13,7,4,6
V,13,8,12,7
V,13,9,41,8
T,14,20000,20000
V,14,1,204
V,14,2,528,1
V,14,3,105,2
V,14,4,276,3
V,14,5,309,4
T,15,20000,20000
V,15,1,54
V,15,2,30,1
V,15,3,95,2
V,15,4,88,3
V,15,5,35,4
V,15,6,29,5
V,15,7,54,6
V,15,8,108,7
T,16,20000,20000
V,16,1,669
V,16,2,462,1
V,16,3,16,2
V,16,4,241,3
V,16,5,525,4
T,17,20000,20000
V,17,1,194
V,17,2,1311,1
V,17,3,117,2
V,17,4,1333,3
V,17,5,898,4
T,18,20000,20000
V,18,1,21
V,18,2,32,1
V,18,3,16,2
V,18,4,21,3
V,18,5,24,4
V,18,6,8,5
V,18,7,292,6
V,18,8,37,7
V,18,9,105,8
V,18,10,60,9
T,19,20000,20000
V,19,1,319
V,19,2,17,1
V,19,3,4,2
V,19,4,210,3
V,19,5,39,4
V,19,6,62,5
V,19,7,13,6
V,19,8,189,7
V,19,9,222,8
T,20,20000,20000
V,20,1,527
V,20,2,244,1
V,20,3,386,2
V,20,4,95,3
V,20,5,1337,4
T,21,20000,20000
V,21,1,1171
V,21,2,83,1
V,21,3,1535,2
V,21,4,486,3
V,21,5,1331,4
V,21,6,256,5
V,21,7,699,6
V,21,8,311,7
V,21,9,615,8
V,21,10,469,9
T,22,20000,20000
V,22,1,345
V,22,2,774,1
V,22,3,30,2
V,22,4,101,3
V,22,5,8,4
V,22,6,231,5
V,22,7,134,6
T,23,20000,20000
V,23,1,1339
V,23,2,545,1
V,23,3,246,2
V,23,4,363,3
V,23,5,337,4
V,23,6,225,5
V,23,7,118,6
V,23,8,16,7
V,23,9,361,8
V,23,10,375,9
T,24,20000,20000
V,24,1,296
V,24,2,114,1
V,24,3,237,2
V,24,4,232,3
V,24,5,371,4
T,25,20000,20000
V,25,1,131
V,25,2,56,1
V,25,3,99,2
V,25,4,228,3
V,25,5,5,4
V,25,6,14,5
V,25,7,34,6
V,25,8,8,7
V,25,9,30,8
T,26,50000,50000
V,26,1,1118
V,26,2,1459,1
V,26,3,910,2
V,26,4,399,3
V,26,5,180,4
V,26,6,2801,5
V,26,7,4,6
V,26,8,1785,7
V,26,9,1282,8
T,27,100000,100000
V,27,1,112
V,27,2,97,1
V,27,3,454,2
V,27,4,296,3
V,27,5,507,4
V,27,6,1041,5
V,27,7,330,6
V,27,8,340,7
V,27,9,37,8
V,27,10,281,9
T,28,100000,100000
V,28,1,543
V,28,2,51,1
V,28,3,54,2
V,28,4,126,3
V,28,5,52,4
V,28,6,380,5
V,28,7,62,6
V,28,8,250,7
V,28,9,22,8
V,28,10,453,9
T,29,100000,100000
V,29,1,498
V,29,2,2564,1
V,29,3,1905,2
V,29,4,1918,3
V,29,5,394,4
V,29,6,12549,5
T,30,100000,100000
V,30,1,323
V,30,2,1792,1
V,30,3,198,2
V,30,4,1278,3
V,30,5,842,4
V,30,6,249,5
T,31,100000,100000
V,31,1,10992
V,31,2,4770,1
V,31,3,15649,2
V,31,4,14848,3
V,31,5,18160,4
V,31,6,16681,5
V,31,7,7519,6
T,32,100000,100000
V,32,1,811
V,32,2,816,1
V,32,3,1262,2
V,32,4,1264,3
V,32,5,1199,4
V,32,6,776,5
V,32,7,1021,6
V,32,8,3302,7
V,32,9,3044,8
V,32,10,4224,9
