T,1,1000,1000
V,1,1,22
V,1,2,11,1
V,1,3,5,2
V,1,4,2,3
V,1,5,6,4
T,2,5000,5000
V,2,1,54
V,2,2,9,1
V,2,3,21,2
V,2,4,17,3
V,2,5,10,4
V,2,6,3,5
V,2,7,8,6
V,2,8,2,7
T,3,10000,10000
V,3,1,233
V,3,2,18,1
V,3,3,63,2
V,3,4,54,3
V,3,5,161,4
V,3,6,6,5
T,4,10000,10000
V,4,1,17
V,4,2,3,1
V,4,3,5,2
V,4,4,11,3
V,4,5,6,4
V,4,6,26,5
T,5,10000,10000
V,5,1,74
V,5,2,102,1
V,5,3,39,2
V,5,4,64,3
V,5,5,107,4
V,5,6,57,5
V,5,7,76,6
V,5,8,61,7
V,5,9,51,8
T,6,10000,10000
V,6,1,5
V,6,2,59,1
V,6,3,637,2
V,6,4,189,3
V,6,5,236,4
V,6,6,666,5
V,6,7,356,6
V,6,8,148,7
V,6,9,1344,8
V,6,10,126,9
T,7,10000,10000
V,7,1,14
V,7,2,8,1
V,7,3,14,2
V,7,4,14,3
V,7,5,9,4
V,7,6,7,5
T,8,10000,10000
V,8,1,350
V,8,2,123,1
V,8,3,58,2
V,8,4,259,3
V,8,5,35,4
T,9,10000,10000
V,9,1,98
V,9,2,12,1
V,9,3,520,2
V,9,4,101,3
V,9,5,144,4
T,10,10000,10000
V,10,1,54
V,10,2,11,1
V,10,3,5,2
V,10,4,31,3
V,10,5,6,4
V,10,6,68,5
V,10,7,2,6
V,10,8,13,7
V,10,9,2,8
T,11,10000,10000
V,11,1,92
V,11,2,103,1
V,11,3,313,2
V,11,4,128,3
V,11,5,88,4
T,12,10000,10000
V,12,1,208
V,12,2,226,1
V,12,3,913,2
V,12,4,285,3
V,12,5,293,4
V,12,6,73,5
V,12,7,277,6
V,12,8,41,7
V,12,9,341,8
V,12,10,444,9
T,13,10000,10000
V,13,1,456
V,13,2,74,1
V,13,3,803,2
V,13,4,5,3
V,13,5,334,4
T,14,10000,10000
V,14,1,279
V,14,2,226,1
V,14,3,295,2
V,14,4,149,3
V,14,5,555,4
V,14,6,1324,5
V,14,7,335,6
V,14,8,267,7
V,14,9,310,8
V,14,10,16,9
T,15,20000,20000
V,15,1,117
V,15,2,133,1
V,15,3,8,2
V,15,4,36,3
V,15,5,54,4
V,15,6,226,5
T,16,20000,20000
V,16,1,38
V,16,2,98,1
V,16,3,10,2
V,16,4,50,3
V,16,5,83,4
V,16,6,88,5
V,16,7,9,6
T,17,20000,20000
V,17,1,1600
V,17,2,172,1
V,17,3,557,2
V,17,4,1063,3
V,17,5,1493,4
V,17,6,1260,5
V,17,7,766,6
T,18,20000,20000
V,18,1,1
V,18,2,4,1
V,18,3,6,2
V,18,4,17,3
V,18,5,2,4
V,18,6,9,5
V,18,7,11,6
V,18,8,7,7
V,18,9,11,8
V,18,10,12,9
T,19,20000,20000
V,19,1,172
V,19,2,93,1
V,19,3,88,2
V,19,4,83,3
V,19,5,138,4
V,19,6,10,5
V,19,7,40,6
V,19,8,46,7
V,19,9,22,8
T,20,20000,20000
V,20,1,840
V,20,2,306,1
V,20,3,195,2
V,20,4,410,3
V,20,5,149,4
V,20,6,314,5
V,20,7,160,6
V,20,8,538,7
V,20,9,1337,8
V,20,10,492,9
T,21,20000,20000
V,21,1,754
V,21,2,1319,1
V,21,3,237,2
V,21,4,1414,3
V,21,5,705,4
V,21,6,551,5
T,22,20000,20000
V,22,1,740
V,22,2,1009,1
V,22,3,5,2
V,22,4,462,3
V,22,5,56,4
V,22,6,757,5
V,22,7,674,6
V,22,8,1123,7
V,22,9,733,8
T,23,20000,20000
V,23,1,1
V,23,2,36,1
V,23,3,9,2
V,23,4,1,3
V,23,5,21,4
V,23,6,42,5
V,23,7,11,6
V,23,8,26,7
V,23,9,152,8
V,23,10,6,9
T,24,20000,20000
V,24,1,653
V,24,2,32,1
V,24,3,308,2
V,24,4,431,3
V,24,5,155,4
V,24,6,75,5
V,24,7,79,6
T,25,20000,20000
V,25,1,305
V,25,2,115,1
V,25,3,234,2
V,25,4,53,3
V,25,5,73,4
V,25,6,793,5
V,25,7,379,6
T,26,100000,100000
V,26,1,8937
V,26,2,3140,1
V,26,3,21892,2
V,26,4,22237,3
V,26,5,11747,4
T,27,100000,100000
V,27,1,6599
V,27,2,5786,1
V,27,3,3994,2
V,27,4,9657,3
V,27,5,2053,4
V,27,6,2195,5
T,28,100000,100000
V,28,1,876
V,28,2,1053,1
V,28,3,1957,2
V,28,4,5293,3
V,28,5,954,4
V,28,6,5990,5
V,28,7,2126,6
V,28,8,8543,7
V,28,9,11,8
T,29,100000,100000
V,29,1,30
V,29,2,13,1
V,29,3,97,2
V,29,4,24,3
V,29,5,16,4
V,29,6,203,5
V,29,7,2,6
V,29,8,11,7
V,29,9,39,8
T,30,100000,100000
V,30,1,747
V,30,2,3522,1
V,30,3,1497,2
V,30,4,170,3
V,30,5,1568,4
V,30,6,417,5
V,30,7,4013,6
T,31,100000,100000
V,31,1,2
V,31,2,6,1
V,31,3,238,2
V,31,4,149,3
V,31,5,200,4
V,31,6,55,5
V,31,7,281,6
T,32,100000,100000
V,32,1,6764
V,32,2,7581,1
V,32,3,1851,2
V,32,4,2562,3
V,32,5,3249,4
V,32,6,10036,5
V,32,7,1878,6
V,32,8,162,7
