T,1,1000,1000
V,1,1,18
V,1,2,3,1
V,1,3,40,2
V,1,4,7,3
V,1,5,27,4
V,1,6,8,5
T,2,10000,10000
V,2,1,4
V,2,2,6,1
V,2,3,3,2
V,2,4,8,3
V,2,5,23,4
V,2,6,1,5
V,2,7,8,6
V,2,8,7,7
T,3,10000,10000
V,3,1,36
V,3,2,11,1
V,3,3,16,2
V,3,4,133,3
V,3,5,6,4
V,3,6,32,5
V,3,7,25,6
V,3,8,13,7
V,3,9,67,8
V,3,10,1,9
T,4,10000,10000
V,4,1,182
V,4,2,361,1
V,4,3,122,2
V,4,4,139,3
V,4,5,146,4
V,4,6,293,5
V,4,7,1454,6
V,4,8,50,7
T,5,10000,10000
V,5,1,112
V,5,2,805,1
V,5,3,1223,2
V,5,4,327,3
V,5,5,257,4
T,6,10000,10000
V,6,1,42
V,6,2,104,1
V,6,3,155,2
V,6,4,63,3
V,6,5,6,4
V,6,6,2,5
V,6,7,54,6
V,6,8,13,7
V,6,9,121,8
V,6,10,3,9
T,7,10000,10000
V,7,1,3
V,7,2,4,1
V,7,3,2,2
V,7,4,1,3
V,7,5,2,4
V,7,6,2,5
V,7,7,1,6
V,7,8,5,7
T,8,10000,10000
V,8,1,69
V,8,2,97,1
V,8,3,657,2
V,8,4,107,3
V,8,5,110,4
V,8,6,63,5
V,8,7,57,6
V,8,8,438,7
V,8,9,140,8
T,9,10000,10000
V,9,1,816
V,9,2,33,1
V,9,3,206,2
V,9,4,429,3
V,9,5,494,4
V,9,6,223,5
V,9,7,474,6
V,9,8,75,7
V,9,9,86,8
T,10,10000,10000
V,10,1,28
V,10,2,23,1
V,10,3,4,2
V,10,4,12,3
V,10,5,3,4
V,10,6,30,5
V,10,7,4,6
V,10,8,24,7
V,10,9,6,8
V,10,10,28,9
T,11,10000,10000
V,11,1,75
V,11,2,209,1
V,11,3,1134,2
V,11,4,142,3
V,11,5,108,4
V,11,6,997,5
T,12,20000,20000
V,12,1,77
V,12,2,128,1
V,12,3,121,2
V,12,4,10,3
V,12,5,80,4
V,12,6,171,5
V,12,7,236,6
V,12,8,17,7
V,12,9,105,8
T,13,20000,20000
V,13,1,127
V,13,2,325,1
V,13,3,171,2
V,13,4,22,3
V,13,5,6,4
V,13,6,436,5
V,13,7,130,6
V,13,8,102,7
T,14,20000,20000
V,14,1,65
V,14,2,152,1
V,14,3,127,2
V,14,4,57,3
V,14,5,134,4
V,14,6,214,5
V,14,7,40,6
T,15,20000,20000
V,15,1,88
V,15,2,155,1
V,15,3,72,2
V,15,4,122,3
V,15,5,432,4
V,15,6,462,5
V,15,7,76,6
T,16,20000,20000
V,16,1,60
V,16,2,358,1
V,16,3,32,2
V,16,4,17,3
V,16,5,393,4
T,17,20000,20000
V,17,1,45
V,17,2,1486,1
V,17,3,869,2
V,17,4,579,3
V,17,5,865,4
V,17,6,1793,5
V,17,7,1032,6
T,18,20000,20000
V,18,1,154
V,18,2,101,1
V,18,3,21,2
V,18,4,11,3
V,18,5,91,4
V,18,6,464,5
V,18,7,401,6
V,18,8,64,7
T,19,20000,20000
V,19,1,61
V,19,2,192,1
V,19,3,88,2
V,19,4,241,3
V,19,5,159,4
V,19,6,124,5
V,19,7,160,6
V,19,8,335,7
T,20,20000,20000
V,20,1,268
V,20,2,142,1
V,20,3,683,2
V,20,4,307,3
V,20,5,66,4
V,20,6,386,5
V,20,7,998,6
V,20,8,269,7
T,21,20000,20000
V,21,1,315
V,21,2,91,1
V,21,3,1800,2
V,21,4,24,3
V,21,5,796,4
V,21,6,109,5
V,21,7,229,6
V,21,8,128,7
T,22,50000,50000
V,22,1,1431
V,22,2,349,1
V,22,3,1945,2
V,22,4,2229,3
V,22,5,287,4
V,22,6,1024,5
V,22,7,229,6
V,22,8,278,7
V,22,9,660,8
V,22,10,992,9
T,23,50000,50000
V,23,1,1913
V,23,2,1399,1
V,23,3,612,2
V,23,4,792,3
V,23,5,723,4
V,23,6,6318,5
V,23,7,3795,6
V,23,8,809,7
T,24,100000,100000
V,24,1,21412
V,24,2,3743,1
V,24,3,14401,2
V,24,4,627,3
V,24,5,651,4
T,25,100000,100000
V,25,1,1686
V,25,2,551,1
V,25,3,2255,2
V,25,4,1075,3
V,25,5,583,4
V,25,6,4447,5
T,26,100000,100000
V,26,1,1192
V,26,2,22,1
V,26,3,5881,2
V,26,4,5,3
V,26,5,4172,4
V,26,6,528,5
V,26,7,3107,6
T,27,100000,100000
V,27,1,622
V,27,2,23997,1
V,27,3,4992,2
V,27,4,4632,3
V,27,5,10167,4
T,28,100000,100000
V,28,1,1108
V,28,2,1018,1
V,28,3,250,2
V,28,4,2657,3
V,28,5,634,4
V,28,6,63,5
V,28,7,327,6
T,29,100000,100000
V,29,1,393
V,29,2,299,1
V,29,3,928,2
V,29,4,505,3
V,29,5,4910,4
T,30,100000,100000
V,30,1,12585
V,30,2,13324,1
V,30,3,862,2
V,30,4,849,3
V,30,5,5311,4
T,31,100000,100000
V,31,1,1247
V,31,2,244,1
V,31,3,3022,2
V,31,4,942,3
V,31,5,396,4
V,31,6,2068,5
T,32,100000,100000
V,32,1,121
V,32,2,299,1
V,32,3,1058,2
V,32,4,2793,3
V,32,5,2289,4
V,32,6,1309,5
V,32,7,1087,6
V,32,8,701,7
