T,1,1000,1000
V,1,1,22
V,1,2,52,1
V,1,3,68,2
V,1,4,10,3
V,1,5,2,4
V,1,6,36,5
V,1,7,15,6
V,1,8,13,7
V,1,9,8,8
T,2,2000,2000
V,2,1,3
V,2,2,5,1
V,2,3,8,2
V,2,4,3,3
V,2,5,1,4
V,2,6,1,5
V,2,7,24,6
V,2,8,6,7
T,3,5000,5000
V,3,1,70
V,3,2,116,1
V,3,3,59,2
V,3,4,421,3
V,3,5,111,4
V,3,6,44,5
T,4,10000,10000
V,4,1,46
V,4,2,7,1
V,4,3,24,2
V,4,4,12,3
V,4,5,15,4
V,4,6,42,5
V,4,7,57,6
V,4,8,90,7
V,4,9,35,8
V,4,10,18,9
T,5,10000,10000
V,5,1,43
V,5,2,32,1
V,5,3,34,2
V,5,4,79,3
V,5,5,135,4
V,5,6,44,5
V,5,7,165,6
V,5,8,58,7
V,5,9,304,8
V,5,10,14,9
T,6,10000,10000
V,6,1,41
V,6,2,114,1
V,6,3,170,2
V,6,4,9,3
V,6,5,99,4
V,6,6,37,5
V,6,7,26,6
V,6,8,55,7
V,6,9,8,8
V,6,10,114,9
T,7,10000,10000
V,7,1,14
V,7,2,33,1
V,7,3,470,2
V,7,4,167,3
V,7,5,13,4
V,7,6,22,5
V,7,7,74,6
V,7,8,172,7
V,7,9,674,8
V,7,10,34,9
T,8,10000,10000
V,8,1,420
V,8,2,27,1
V,8,3,375,2
V,8,4,219,3
V,8,5,544,4
V,8,6,2560,5
V,8,7,46,6
V,8,8,40,7
T,9,10000,10000
V,9,1,42
V,9,2,312,1
V,9,3,1049,2
V,9,4,148,3
V,9,5,87,4
T,10,10000,10000
V,10,1,117
V,10,2,293,1
V,10,3,26,2
V,10,4,31,3
V,10,5,25,4
V,10,6,249,5
V,10,7,412,6
V,10,8,19,7
V,10,9,175,8
V,10,10,351,9
T,11,10000,10000
V,11,1,196
V,11,2,57,1
V,11,3,328,2
V,11,4,138,3
V,11,5,168,4
V,11,6,28,5
V,11,7,13,6
V,11,8,235,7
T,12,10000,10000
V,12,1,368
V,12,2,208,1
V,12,3,79,2
V,12,4,291,3
V,12,5,68,4
V,12,6,79,5
V,12,7,20,6
V,12,8,6,7
V,12,9,336,8
V,12,10,49,9
T,13,10000,10000
V,13,1,58
V,13,2,132,1
V,13,3,2,2
V,13,4,845,3
V,13,5,20,4
V,13,6,236,5
V,13,7,263,6
V,13,8,320,7
V,13,9,58,8
V,13,10,29,9
T,14,10000,10000
V,14,1,82
V,14,2,1616,1
V,14,3,116,2
V,14,4,414,3
V,14,5,293,4
V,14,6,514,5
V,14,7,190,6
T,15,10000,10000
V,15,1,52
V,15,2,19,1
V,15,3,202,2
V,15,4,153,3
V,15,5,10,4
V,15,6,84,5
V,15,7,226,6
V,15,8,12,7
V,15,9,46,8
V,15,10,297,9
T,16,20000,20000
V,16,1,36
V,16,2,101,1
V,16,3,241,2
V,16,4,273,3
V,16,5,315,4
V,16,6,290,5
V,16,7,225,6
V,16,8,811,7
V,16,9,369,8
V,16,10,508,9
T,17,20000,20000
V,17,1,616
V,17,2,167,1
V,17,3,819,2
V,17,4,165,3
V,17,5,581,4
V,17,6,777,5
V,17,7,290,6
V,17,8,919,7
T,18,20000,20000
V,18,1,70
V,18,2,45,1
V,18,3,49,2
V,18,4,7,3
V,18,5,70,4
V,18,6,291,5
V,18,7,342,6
V,18,8,76,7
V,18,9,159,8
T,19,20000,20000
V,19,1,1705
V,19,2,636,1
V,19,3,8,2
V,19,4,523,3
V,19,5,121,4
V,19,6,1273,5
V,19,7,283,6
V,19,8,62,7
T,20,20000,20000
V,20,1,270
V,20,2,68,1
V,20,3,67,2
V,20,4,14,3
V,20,5,38,4
V,20,6,177,5
V,20,7,39,6
V,20,8,86,7
V,20,9,63,8
V,20,10,51,9
T,21,20000,20000
V,21,1,284
V,21,2,282,1
V,21,3,100,2
V,21,4,222,3
V,21,5,79,4
V,21,6,35,5
V,21,7,505,6
T,22,20000,20000
V,22,1,269
V,22,2,112,1
V,22,3,16,2
V,22,4,116,3
V,22,5,24,4
V,22,6,8,5
V,22,7,10,6
V,22,8,46,7
T,23,20000,20000
V,23,1,29
V,23,2,100,1
V,23,3,43,2
V,23,4,7,3
V,23,5,50,4
T,24,20000,20000
V,24,1,292
V,24,2,179,1
V,24,3,101,2
V,24,4,91,3
V,24,5,28,4
V,24,6,80,5
V,24,7,114,6
V,24,8,90,7
T,25,50000,50000
V,25,1,296
V,25,2,345,1
V,25,3,1042,2
V,25,4,600,3
V,25,5,1200,4
V,25,6,716,5
V,25,7,201,6
V,25,8,43,7
V,25,9,587,8
T,26,100000,100000
V,26,1,3068
V,26,2,6634,1
V,26,3,4984,2
V,26,4,45,3
V,26,5,7621,4
V,26,6,492,5
T,27,100000,100000
V,27,1,6357
V,27,2,16789,1
V,27,3,2364,2
V,27,4,9124,3
V,27,5,14035,4
V,27,6,7513,5
V,27,7,2203,6
V,27,8,1281,7
V,27,9,5064,8
V,27,10,10934,9
T,28,100000,100000
V,28,1,75
V,28,2,449,1
V,28,3,286,2
V,28,4,64,3
V,28,5,240,4
V,28,6,25,5
V,28,7,44,6
V,28,8,683,7
T,29,100000,100000
V,29,1,1874
V,29,2,197,1
V,29,3,2351,2
V,29,4,883,3
V,29,5,2222,4
V,29,6,1431,5
V,29,7,3338,6
V,29,8,9,7
V,29,9,1746,8
V,29,10,740,9
T,30,100000,100000
V,30,1,159
V,30,2,1931,1
V,30,3,4005,2
V,30,4,2176,3
V,30,5,920,4
V,30,6,1306,5
T,31,100000,100000
V,31,1,212
V,31,2,965,1
V,31,3,68,2
V,31,4,351,3
V,31,5,875,4
V,31,6,648,5
T,32,100000,100000
V,32,1,4244
V,32,2,1810,1
V,32,3,759,2
V,32,4,3045,3
V,32,5,72,4
V,32,6,390,5
V,32,7,1324,6
V,32,8,1271,7
