T,1,1000,1000
V,1,1,19
V,1,2,12,1
V,1,3,33,2
V,1,4,45,3
V,1,5,7,4
V,1,6,9,5
V,1,7,6,6
T,2,1000,1000
V,2,1,9
V,2,2,9,1
V,2,3,42,2
V,2,4,4,3
V,2,5,13,4
T,3,2000,2000
V,3,1,5
V,3,2,1,1
V,3,3,18,2
V,3,4,6,3
V,3,5,3,4
V,3,6,14,5
T,4,5000,5000
V,4,1,12
V,4,2,12,1
V,4,3,18,2
V,4,4,7,3
V,4,5,50,4
V,4,6,5,5
T,5,10000,10000
V,5,1,99
V,5,2,43,1
V,5,3,35,2
V,5,4,56,3
V,5,5,2,4
V,5,6,12,5
V,5,7,122,6
V,5,8,357,7
V,5,9,7,8
T,6,10000,10000
V,6,1,88
V,6,2,14,1
V,6,3,268,2
V,6,4,71,3
V,6,5,92,4
T,7,10000,10000
V,7,1,192
V,7,2,10,1
V,7,3,21,2
V,7,4,48,3
V,7,5,115,4
V,7,6,12,5
V,7,7,11,6
T,8,10000,10000
V,8,1,2
V,8,2,123,1
V,8,3,424,2
V,8,4,502,3
V,8,5,16,4
T,9,10000,10000
V,9,1,99
V,9,2,12,1
V,9,3,313,2
V,9,4,20,3
V,9,5,293,4
V,9,6,161,5
V,9,7,102,6
V,9,8,47,7
V,9,9,47,8
V,9,10,141,9
T,10,10000,10000
V,10,1,79
V,10,2,194,1
V,10,3,107,2
V,10,4,118,3
V,10,5,82,4
V,10,6,200,5
V,10,7,66,6
T,11,10000,10000
V,11,1,11
V,11,2,24,1
V,11,3,71,2
V,11,4,360,3
V,11,5,8,4
V,11,6,29,5
V,11,7,67,6
V,11,8,402,7
T,12,10000,10000
V,12,1,33
V,12,2,66,1
V,12,3,325,2
V,12,4,64,3
V,12,5,271,4
V,12,6,283,5
V,12,7,44,6
T,13,10000,10000
V,13,1,155
V,13,2,48,1
V,13,3,92,2
V,13,4,108,3
V,13,5,18,4
V,13,6,12,5
V,13,7,5,6
V,13,8,1,7
T,14,10000,10000
V,14,1,106
V,14,2,51,1
V,14,3,354,2
V,14,4,212,3
V,14,5,240,4
V,14,6,46,5
T,15,10000,10000
V,15,1,1
V,15,2,7,1
V,15,3,19,2
V,15,4,48,3
V,15,5,14,4
V,15,6,21,5
T,16,20000,20000
V,16,1,16
V,16,2,17,1
V,16,3,38,2
V,16,4,50,3
V,16,5,51,4
V,16,6,41,5
V,16,7,29,6
V,16,8,45,7
V,16,9,5,8
V,16,10,5,9
T,17,20000,20000
V,17,1,39
V,17,2,14,1
V,17,3,1,2
V,17,4,107,3
V,17,5,11,4
V,17,6,208,5
V,17,7,312,6
T,18,20000,20000
V,18,1,4
V,18,2,68,1
V,18,3,2,2
V,18,4,40,3
V,18,5,7,4
V,18,6,10,5
V,18,7,27,6
V,18,8,8,7
V,18,9,4,8
T,19,20000,20000
V,19,1,71
V,19,2,11,1
V,19,3,80,2
V,19,4,26,3
V,19,5,44,4
T,20,20000,20000
V,20,1,14
V,20,2,5,1
V,20,3,3,2
V,20,4,8,3
V,20,5,8,4
V,20,6,16,5
T,21,100000,100000
V,21,1,1031
V,21,2,2952,1
V,21,3,674,2
V,21,4,284,3
V,21,5,456,4
V,21,6,1103,5
T,22,100000,100000
V,22,1,544
V,22,2,1147,1
V,22,3,1753,2
V,22,4,917,3
V,22,5,949,4
V,22,6,71,5
V,22,7,1963,6
T,23,100000,100000
V,23,1,278
V,23,2,143,1
V,23,3,994,2
V,23,4,252,3
V,23,5,260,4
V,23,6,128,5
V,23,7,122,6
V,23,8,915,7
V,23,9,219,8
T,24,100000,100000
V,24,1,36
V,24,2,15,1
V,24,3,62,2
V,24,4,126,3
V,24,5,7,4
V,24,6,81,5
V,24,7,14,6
V,24,8,285,7
V,24,9,9,8
V,24,10,50,9
T,25,100000,100000
V,25,1,1133
V,25,2,310,1
V,25,3,515,2
V,25,4,2253,3
V,25,5,58,4
V,25,6,834,5
V,25,7,380,6
V,25,8,86,7
V,25,9,500,8
T,26,100000,100000
V,26,1,274
V,26,2,714,1
V,26,3,110,2
V,26,4,907,3
V,26,5,713,4
V,26,6,376,5
T,27,100000,100000
V,27,1,4573
V,27,2,1385,1
V,27,3,317,2
V,27,4,1193,3
V,27,5,385,4
V,27,6,1250,5
T,28,100000,100000
V,28,1,641
V,28,2,5432,1
V,28,3,2263,2
V,28,4,1457,3
V,28,5,1783,4
T,29,100000,100000
V,29,1,13429
V,29,2,924,1
V,29,3,3136,2
V,29,4,5715,3
V,29,5,771,4
V,29,6,11121,5
V,29,7,1770,6
T,30,100000,100000
V,30,1,180
V,30,2,89,1
V,30,3,166,2
V,30,4,64,3
V,30,5,237,4
V,30,6,158,5
V,30,7,19,6
V,30,8,58,7
V,30,9,647,8
V,30,10,6,9
T,31,100000,100000
V,31,1,606
V,31,2,1171,1
V,31,3,1691,2
V,31,4,365,3
V,31,5,496,4
V,31,6,341,5
V,31,7,2861,6
V,31,8,3954,7
V,31,9,359,8
V,31,10,2758,9
T,32,100000,100000
V,32,1,5016
V,32,2,2583,1
V,32,3,7652,2
V,32,4,7008,3
V,32,5,211,4
V,32,6,1591,5
