T,1,1000,1000
V,1,1,3
V,1,2,1,1
V,1,3,1,2
V,1,4,1,3
V,1,5,5,4
V,1,6,2,5
V,1,7,1,6
V,1,8,1,7
V,1,9,1,8
T,2,1000,1000
V,2,1,6
V,2,2,12,1
V,2,3,46,2
V,2,4,12,3
V,2,5,24,4
T,3,2000,2000
V,3,1,30
V,3,2,9,1
V,3,3,3,2
V,3,4,16,3
V,3,5,5,4
V,3,6,38,5
T,4,5000,5000
V,4,1,36
V,4,2,28,1
V,4,3,61,2
V,4,4,3,3
V,4,5,10,4
V,4,6,141,5
V,4,7,112,6
V,4,8,34,7
T,5,10000,10000
V,5,1,35
V,5,2,13,1
V,5,3,4,2
V,5,4,3,3
V,5,5,13,4
V,5,6,2,5
V,5,7,9,6
V,5,8,21,7
V,5,9,41,8
V,5,10,151,9
T,6,10000,10000
V,6,1,135
V,6,2,120,1
V,6,3,48,2
V,6,4,75,3
V,6,5,33,4
V,6,6,551,5
T,7,10000,10000
V,7,1,415
V,7,2,108,1
V,7,3,90,2
V,7,4,7,3
V,7,5,77,4
V,7,6,89,5
V,7,7,32,6
V,7,8,223,7
V,7,9,77,8
V,7,10,318,9
T,8,10000,10000
V,8,1,529
V,8,2,430,1
V,8,3,211,2
V,8,4,344,3
V,8,5,202,4
T,9,10000,10000
V,9,1,16
V,9,2,32,1
V,9,3,46,2
V,9,4,1,3
V,9,5,211,4
V,9,6,35,5
V,9,7,42,6
V,9,8,64,7
V,9,9,18,8
T,10,10000,10000
V,10,1,4
V,10,2,5,1
V,10,3,6,2
V,10,4,6,3
V,10,5,9,4
V,10,6,1,5
T,11,10000,10000
V,11,1,7
V,11,2,67,1
V,11,3,79,2
V,11,4,24,3
V,11,5,54,4
V,11,6,25,5
V,11,7,13,6
V,11,8,67,7
V,11,9,5,8
V,11,10,5,9
T,12,20000,20000
V,12,1,114
V,12,2,50,1
V,12,3,180,2
V,12,4,3,3
V,12,5,6,4
V,12,6,52,5
V,12,7,39,6
V,12,8,157,7
T,13,20000,20000
V,13,1,18
V,13,2,20,1
V,13,3,36,2
V,13,4,88,3
V,13,5,2,4
V,13,6,60,5
V,13,7,75,6
V,13,8,10,7
T,14,20000,20000
V,14,1,72
V,14,2,148,1
V,14,3,83,2
V,14,4,158,3
V,14,5,67,4
V,14,6,57,5
V,14,7,901,6
V,14,8,32,7
V,14,9,277,8
T,15,20000,20000
V,15,1,6
V,15,2,3,1
V,15,3,23,2
V,15,4,45,3
V,15,5,8,4
V,15,6,13,5
V,15,7,31,6
V,15,8,109,7
V,15,9,8,8
T,16,20000,20000
V,16,1,10
V,16,2,263,1
V,16,3,135,2
V,16,4,259,3
V,16,5,34,4
V,16,6,368,5
V,16,7,52,6
T,17,20000,20000
V,17,1,226
V,17,2,2522,1
V,17,3,767,2
V,17,4,1655,3
V,17,5,40,4
V,17,6,758,5
T,18,20000,20000
V,18,1,494
V,18,2,361,1
V,18,3,291,2
V,18,4,23,3
V,18,5,83,4
V,18,6,321,5
V,18,7,368,6
V,18,8,409,7
V,18,9,247,8
V,18,10,383,9
T,19,20000,20000
V,19,1,127
V,19,2,131,1
V,19,3,851,2
V,19,4,767,3
V,19,5,369,4
V,19,6,389,5
V,19,7,390,6
T,20,20000,20000
V,20,1,5
V,20,2,5,1
V,20,3,4,2
V,20,4,17,3
V,20,5,2,4
V,20,6,3,5
V,20,7,2,6
V,20,8,14,7
T,21,20000,20000
V,21,1,73
V,21,2,70,1
V,21,3,17,2
V,21,4,347,3
V,21,5,314,4
V,21,6,146,5
V,21,7,11,6
T,22,20000,20000
V,22,1,258
V,22,2,967,1
V,22,3,944,2
V,22,4,436,3
V,22,5,288,4
V,22,6,614,5
V,22,7,1692,6
T,23,100000,100000
V,23,1,90
V,23,2,403,1
V,23,3,67,2
V,23,4,561,3
V,23,5,754,4
V,23,6,221,5
T,24,100000,100000
V,24,1,4931
V,24,2,4394,1
V,24,3,2710,2
V,24,4,250,3
V,24,5,4516,4
T,25,100000,100000
V,25,1,448
V,25,2,351,1
V,25,3,87,2
V,25,4,161,3
V,25,5,97,4
V,25,6,18,5
T,26,100000,100000
V,26,1,2541
V,26,2,826,1
V,26,3,1594,2
V,26,4,3501,3
V,26,5,1621,4
V,26,6,311,5
V,26,7,2342,6
T,27,100000,100000
V,27,1,15
V,27,2,35,1
V,27,3,148,2
V,27,4,72,3
V,27,5,53,4
V,27,6,5,5
T,28,100000,100000
V,28,1,27
V,28,2,14,1
V,28,3,23,2
V,28,4,50,3
V,28,5,22,4
V,28,6,6,5
V,28,7,7,6
V,28,8,2,7
V,28,9,21,8
V,28,10,1,9
T,29,100000,100000
V,29,1,2714
V,29,2,563,1
V,29,3,4157,2
V,29,4,2494,3
V,29,5,286,4
V,29,6,4132,5
T,30,100000,100000
V,30,1,1
V,30,2,57,1
V,30,3,12,2
V,30,4,6,3
V,30,5,2,4
V,30,6,9,5
V,30,7,2,6
T,31,100000,100000
V,31,1,111
V,31,2,175,1
V,31,3,8,2
V,31,4,10,3
V,31,5,185,4
V,31,6,164,5
V,31,7,70,6
V,31,8,25,7
V,31,9,8,8
T,32,100000,100000
V,32,1,955
V,32,2,28,1
V,32,3,140,2
V,32,4,111,3
V,32,5,2933,4
