T,1,20000,20000
V,1,1,1031
V,1,2,2200,1
V,1,3,813,2
V,1,4,838,3
V,1,5,2503,4
T,2,100000,100000
V,2,1,1551
V,2,2,1292,1
V,2,3,2105,2
V,2,4,1632,3
V,2,5,5291,4
V,2,6,2091,5
V,2,7,1937,6
V,2,8,217,7
V,2,9,2161,8
T,3,100000,100000
V,3,1,2896
V,3,2,1947,1
V,3,3,2975,2
V,3,4,159,3
V,3,5,12581,4
V,3,6,93,5
T,4,100000,100000
V,4,1,25966
V,4,2,741,1
V,4,3,11100,2
V,4,4,13430,3
V,4,5,7637,4
V,4,6,2031,5
V,4,7,3821,6
V,4,8,7065,7
V,4,9,19946,8
T,5,100000,100000
V,5,1,8208
V,5,2,607,1
V,5,3,19562,2
V,5,4,9829,3
V,5,5,14335,4
T,6,200000,200000
V,6,1,2024
V,6,2,14715,1
V,6,3,1405,2
V,6,4,32363,3
V,6,5,16105,4
V,6,6,27100,5
V,6,7,26084,6
