T,1,20000,20000
V,1,1,662
V,1,2,1109,1
V,1,3,662,2
V,1,4,256,3
V,1,5,91,4
V,1,6,845,5
V,1,7,160,6
V,1,8,322,7
V,1,9,2649,8
T,2,100000,100000
V,2,1,1919
V,2,2,2429,1
V,2,3,9175,2
V,2,4,262,3
V,2,5,982,4
V,2,6,980,5
V,2,7,2221,6
V,2,8,1680,7
V,2,9,2345,8
T,3,100000,100000
V,3,1,136
V,3,2,698,1
V,3,3,166,2
V,3,4,92,3
V,3,5,308,4
V,3,6,655,5
T,4,1000000,1000000
V,4,1,604
V,4,2,763,1
V,4,3,2171,2
V,4,4,7353,3
V,4,5,131,4
V,4,6,4470,5
V,4,7,4304,6
V,4,8,306,7
V,4,9,1912,8
