T,1,10000,10000
V,1,1,81
V,1,2,451,1
V,1,3,408,2
V,1,4,122,3
V,1,5,174,4
V,1,6,601,5
V,1,7,705,6
V,1,8,173,7
V,1,9,817,8
T,2,10000,10000
V,2,1,551
V,2,2,1065,1
V,2,3,202,2
V,2,4,72,3
V,2,5,442,4
V,2,6,249,5
V,2,7,684,6
V,2,8,633,7
V,2,9,217,8
T,3,10000,10000
V,3,1,188
V,3,2,35,1
V,3,3,339,2
V,3,4,947,3
V,3,5,557,4
V,3,6,303,5
V,3,7,198,6
V,3,8,131,7
V,3,9,729,8
T,4,20000,20000
V,4,1,831
V,4,2,136,1
V,4,3,69,2
V,4,4,508,3
V,4,5,286,4
V,4,6,221,5
T,5,20000,20000
V,5,1,22
V,5,2,389,1
V,5,3,490,2
V,5,4,1381,3
V,5,5,630,4
V,5,6,323,5
V,5,7,210,6
V,5,8,918,7
T,6,20000,20000
V,6,1,691
V,6,2,168,1
V,6,3,928,2
V,6,4,438,3
V,6,5,108,4
V,6,6,232,5
V,6,7,6,6
V,6,8,351,7
V,6,9,3,8
V,6,10,149,9
T,7,20000,20000
V,7,1,385
V,7,2,176,1
V,7,3,246,2
V,7,4,445,3
V,7,5,231,4
V,7,6,550,5
V,7,7,1074,6
T,8,20000,20000
V,8,1,367
V,8,2,194,1
V,8,3,19,2
V,8,4,67,3
V,8,5,413,4
T,9,20000,20000
V,9,1,96
V,9,2,378,1
V,9,3,54,2
V,9,4,349,3
V,9,5,795,4
V,9,6,55,5
V,9,7,857,6
V,9,8,141,7
T,10,20000,20000
V,10,1,2177
V,10,2,2350,1
V,10,3,448,2
V,10,4,1390,3
V,10,5,1127,4
T,11,20000,20000
V,11,1,334
V,11,2,173,1
V,11,3,919,2
V,11,4,68,3
V,11,5,10,4
V,11,6,689,5
V,11,7,114,6
V,11,8,63,7
V,11,9,11,8
V,11,10,89,9
T,12,100000,100000
V,12,1,4900
V,12,2,313,1
V,12,3,51964,2
V,12,4,16726,3
V,12,5,3949,4
