T,1,1000,1000
V,1,1,43
V,1,2,30,1
V,1,3,13,2
V,1,4,182,3
V,1,5,70,4
T,2,2000,2000
V,2,1,2
V,2,2,16,1
V,2,3,31,2
V,2,4,35,3
V,2,5,49,4
V,2,6,10,5
V,2,7,4,6
V,2,8,38,7
T,3,10000,10000
V,3,1,664
V,3,2,75,1
V,3,3,41,2
V,3,4,234,3
V,3,5,53,4
V,3,6,231,5
V,3,7,43,6
V,3,8,593,7
T,4,10000,10000
V,4,1,613
V,4,2,490,1
V,4,3,1444,2
V,4,4,820,3
V,4,5,278,4
V,4,6,159,5
T,5,10000,10000
V,5,1,22
V,5,2,36,1
V,5,3,11,2
V,5,4,10,3
V,5,5,258,4
V,5,6,124,5
V,5,7,594,6
V,5,8,191,7
T,6,10000,10000
V,6,1,36
V,6,2,23,1
V,6,3,146,2
V,6,4,100,3
V,6,5,56,4
V,6,6,117,5
V,6,7,85,6
V,6,8,92,7
V,6,9,110,8
T,7,20000,20000
V,7,1,690
V,7,2,525,1
V,7,3,2311,2
V,7,4,1364,3
V,7,5,565,4
V,7,6,1283,5
V,7,7,1091,6
V,7,8,785,7
V,7,9,609,8
T,8,20000,20000
V,8,1,1019
V,8,2,660,1
V,8,3,396,2
V,8,4,545,3
V,8,5,226,4
V,8,6,105,5
V,8,7,104,6
V,8,8,230,7
V,8,9,1245,8
V,8,10,89,9
T,9,20000,20000
V,9,1,774
V,9,2,1536,1
V,9,3,314,2
V,9,4,828,3
V,9,5,3727,4
V,9,6,1533,5
V,9,7,164,6
V,9,8,69,7
V,9,9,604,8
T,10,20000,20000
V,10,1,3720
V,10,2,528,1
V,10,3,1070,2
V,10,4,6717,3
V,10,5,387,4
T,11,20000,20000
V,11,1,422
V,11,2,464,1
V,11,3,511,2
V,11,4,938,3
V,11,5,616,4
T,12,100000,100000
V,12,1,972
V,12,2,1399,1
V,12,3,1425,2
V,12,4,2304,3
V,12,5,410,4
