T,1,10000,10000
V,1,1,1455
V,1,2,2168,1
V,1,3,444,2
V,1,4,792,3
V,1,5,91,4
T,2,10000,10000
V,2,1,143
V,2,2,162,1
V,2,3,125,2
V,2,4,367,3
V,2,5,235,4
V,2,6,479,5
V,2,7,94,6
V,2,8,312,7
V,2,9,97,8
V,2,10,512,9
T,3,10000,10000
V,3,1,240
V,3,2,28,1
V,3,3,26,2
V,3,4,249,3
V,3,5,714,4
T,4,10000,10000
V,4,1,285
V,4,2,290,1
V,4,3,65,2
V,4,4,798,3
V,4,5,71,4
T,5,10000,10000
V,5,1,31
V,5,2,56,1
V,5,3,20,2
V,5,4,25,3
V,5,5,14,4
V,5,6,31,5
V,5,7,24,6
V,5,8,8,7
V,5,9,107,8
V,5,10,27,9
T,6,10000,10000
V,6,1,90
V,6,2,64,1
V,6,3,36,2
V,6,4,42,3
V,6,5,110,4
V,6,6,3,5
V,6,7,8,6
V,6,8,29,7
V,6,9,53,8
V,6,10,28,9
T,7,20000,20000
V,7,1,994
V,7,2,1371,1
V,7,3,1867,2
V,7,4,92,3
V,7,5,2414,4
T,8,20000,20000
V,8,1,224
V,8,2,5804,1
V,8,3,363,2
V,8,4,545,3
V,8,5,2219,4
T,9,20000,20000
V,9,1,186
V,9,2,461,1
V,9,3,109,2
V,9,4,523,3
V,9,5,333,4
V,9,6,907,5
T,10,20000,20000
V,10,1,8654
V,10,2,586,1
V,10,3,421,2
V,10,4,650,3
V,10,5,394,4
V,10,6,586,5
V,10,7,623,6
T,11,20000,20000
V,11,1,54
V,11,2,16,1
V,11,3,20,2
V,11,4,13,3
V,11,5,13,4
V,11,6,27,5
V,11,7,22,6
V,11,8,8,7
V,11,9,19,8
V,11,10,12,9
T,12,100000,100000
V,12,1,861
V,12,2,1833,1
V,12,3,12945,2
V,12,4,25006,3
V,12,5,1296,4
V,12,6,218,5
V,12,7,3867,6
V,12,8,11178,7
