T,1,10000,10000
V,1,1,93
V,1,2,146,1
V,1,3,18,2
V,1,4,72,3
V,1,5,20,4
V,1,6,123,5
V,1,7,33,6
V,1,8,63,7
V,1,9,21,8
T,2,10000,10000
V,2,1,103
V,2,2,14,1
V,2,3,37,2
V,2,4,3,3
V,2,5,207,4
V,2,6,64,5
V,2,7,11,6
V,2,8,81,7
T,3,10000,10000
V,3,1,94
V,3,2,2439,1
V,3,3,987,2
V,3,4,347,3
V,3,5,134,4
T,4,20000,20000
V,4,1,114
V,4,2,71,1
V,4,3,29,2
V,4,4,250,3
V,4,5,8,4
V,4,6,8,5
V,4,7,26,6
V,4,8,24,7
V,4,9,15,8
T,5,20000,20000
V,5,1,710
V,5,2,12,1
V,5,3,57,2
V,5,4,31,3
V,5,5,170,4
V,5,6,161,5
V,5,7,14,6
T,6,20000,20000
V,6,1,9
V,6,2,8,1
V,6,3,20,2
V,6,4,22,3
V,6,5,22,4
V,6,6,20,5
V,6,7,2,6
V,6,8,7,7
