T,1,5000,5000
V,1,1,22
V,1,2,15,1
V,1,3,141,2
V,1,4,91,3
V,1,5,92,4
V,1,6,172,5
V,1,7,27,6
V,1,8,106,7
V,1,9,42,8
T,2,10000,10000
V,2,1,159
V,2,2,453,1
V,2,3,125,2
V,2,4,194,3
V,2,5,225,4
V,2,6,80,5
V,2,7,256,6
T,3,20000,20000
V,3,1,2
V,3,2,250,1
V,3,3,174,2
V,3,4,553,3
V,3,5,251,4
T,4,20000,20000
V,4,1,214
V,4,2,3,1
V,4,3,240,2
V,4,4,18,3
V,4,5,5,4
V,4,6,167,5
T,5,20000,20000
V,5,1,649
V,5,2,170,1
V,5,3,80,2
V,5,4,974,3
V,5,5,659,4
V,5,6,75,5
T,6,100000,100000
V,6,1,899
V,6,2,129,1
V,6,3,809,2
V,6,4,2753,3
V,6,5,106,4
V,6,6,3559,5
V,6,7,195,6
V,6,8,54,7
V,6,9,169,8
