T,1,10000,10000
V,1,1,172
V,1,2,27,1
V,1,3,123,2
V,1,4,65,3
V,1,5,54,4
V,1,6,37,5
V,1,7,26,6
T,2,10000,10000
V,2,1,10
V,2,2,17,1
V,2,3,340,2
V,2,4,156,3
V,2,5,164,4
V,2,6,303,5
V,2,7,3,6
V,2,8,102,7
T,3,10000,10000
V,3,1,35
V,3,2,152,1
V,3,3,174,2
V,3,4,4,3
V,3,5,5,4
V,3,6,255,5
V,3,7,38,6
V,3,8,11,7
V,3,9,63,8
T,4,20000,20000
V,4,1,316
V,4,2,200,1
V,4,3,21,2
V,4,4,756,3
V,4,5,1219,4
T,5,50000,50000
V,5,1,311
V,5,2,410,1
V,5,3,103,2
V,5,4,939,3
V,5,5,679,4
V,5,6,554,5
V,5,7,41,6
V,5,8,157,7
T,6,100000,100000
V,6,1,3895
V,6,2,693,1
V,6,3,1021,2
V,6,4,2311,3
V,6,5,6489,4
V,6,6,3453,5
