T,1,10000,10000
V,1,1,106
V,1,2,30,1
V,1,3,125,2
V,1,4,313,3
V,1,5,161,4
V,1,6,47,5
V,1,7,568,6
V,1,8,31,7
V,1,9,3,8
T,2,20000,20000
V,2,1,409
V,2,2,372,1
V,2,3,146,2
V,2,4,385,3
V,2,5,388,4
V,2,6,324,5
V,2,7,1154,6
T,3,20000,20000
V,3,1,30
V,3,2,52,1
V,3,3,52,2
V,3,4,16,3
V,3,5,12,4
V,3,6,15,5
V,3,7,36,6
V,3,8,20,7
V,3,9,22,8
T,4,100000,100000
V,4,1,362
V,4,2,2104,1
V,4,3,2192,2
V,4,4,100,3
V,4,5,42,4
V,4,6,1070,5
V,4,7,266,6
V,4,8,624,7
V,4,9,88,8
T,5,100000,100000
V,5,1,412
V,5,2,1700,1
V,5,3,2245,2
V,5,4,935,3
V,5,5,1793,4
V,5,6,2482,5
V,5,7,146,6
V,5,8,5767,7
V,5,9,3620,8
T,6,100000,100000
V,6,1,382
V,6,2,326,1
V,6,3,137,2
V,6,4,58,3
V,6,5,229,4
V,6,6,1266,5
V,6,7,117,6
V,6,8,629,7
