T,1,10000,10000
V,1,1,13
V,1,2,5,1
V,1,3,236,2
V,1,4,6,3
V,1,5,117,4
V,1,6,119,5
V,1,7,20,6
V,1,8,283,7
V,1,9,134,8
V,1,10,58,9
T,2,10000,10000
V,2,1,3
V,2,2,78,1
V,2,3,8,2
V,2,4,36,3
V,2,5,40,4
V,2,6,6,5
V,2,7,62,6
V,2,8,42,7
V,2,9,147,8
T,3,10000,10000
V,3,1,26
V,3,2,47,1
V,3,3,26,2
V,3,4,24,3
V,3,5,20,4
V,3,6,3,5
V,3,7,4,6
T,4,10000,10000
V,4,1,25
V,4,2,2,1
V,4,3,10,2
V,4,4,46,3
V,4,5,13,4
V,4,6,8,5
V,4,7,1,6
V,4,8,2,7
V,4,9,20,8
T,5,10000,10000
V,5,1,20
V,5,2,9,1
V,5,3,10,2
V,5,4,6,3
V,5,5,1,4
V,5,6,90,5
V,5,7,72,6
V,5,8,3,7
T,6,10000,10000
V,6,1,36
V,6,2,30,1
V,6,3,34,2
V,6,4,26,3
V,6,5,101,4
V,6,6,5,5
V,6,7,40,6
V,6,8,105,7
V,6,9,1,8
V,6,10,49,9
T,7,20000,20000
V,7,1,46
V,7,2,114,1
V,7,3,1792,2
V,7,4,861,3
V,7,5,129,4
V,7,6,1331,5
V,7,7,720,6
V,7,8,28,7
T,8,20000,20000
V,8,1,11
V,8,2,102,1
V,8,3,143,2
V,8,4,248,3
V,8,5,11,4
V,8,6,149,5
V,8,7,294,6
V,8,8,152,7
V,8,9,308,8
T,9,20000,20000
V,9,1,77
V,9,2,193,1
V,9,3,70,2
V,9,4,111,3
V,9,5,20,4
V,9,6,87,5
V,9,7,174,6
V,9,8,268,7
V,9,9,9,8
T,10,20000,20000
V,10,1,766
V,10,2,960,1
V,10,3,1288,2
V,10,4,124,3
V,10,5,1848,4
T,11,100000,100000
V,11,1,162
V,11,2,498,1
V,11,3,968,2
V,11,4,134,3
V,11,5,473,4
V,11,6,311,5
T,12,100000,100000
V,12,1,8277
V,12,2,15253,1
V,12,3,2060,2
V,12,4,167,3
V,12,5,5763,4
T,13,100000,100000
V,13,1,2862
V,13,2,6573,1
V,13,3,1371,2
V,13,4,1161,3
V,13,5,558,4
V,13,6,1920,5
V,13,7,313,6
T,14,100000,100000
V,14,1,1227
V,14,2,995,1
V,14,3,164,2
V,14,4,158,3
V,14,5,172,4
V,14,6,613,5
V,14,7,494,6
V,14,8,1594,7
V,14,9,646,8
V,14,10,507,9
T,15,100000,100000
V,15,1,510
V,15,2,1001,1
V,15,3,354,2
V,15,4,471,3
V,15,5,524,4
V,15,6,305,5
V,15,7,400,6
V,15,8,270,7
V,15,9,1862,8
V,15,10,1485,9
T,16,100000,100000
V,16,1,1590
V,16,2,4544,1
V,16,3,86,2
V,16,4,5944,3
V,16,5,264,4
