T,1,10000,10000
V,1,1,149
V,1,2,481,1
V,1,3,256,2
V,1,4,1339,3
V,1,5,128,4
V,1,6,175,5
T,2,10000,10000
V,2,1,22
V,2,2,46,1
V,2,3,53,2
V,2,4,203,3
V,2,5,45,4
V,2,6,123,5
V,2,7,5,6
T,3,10000,10000
V,3,1,1
V,3,2,4,1
V,3,3,2,2
V,3,4,3,3
V,3,5,7,4
V,3,6,4,5
T,4,10000,10000
V,4,1,310
V,4,2,239,1
V,4,3,74,2
V,4,4,224,3
V,4,5,106,4
T,5,10000,10000
V,5,1,1
V,5,2,1,1
V,5,3,1,2
V,5,4,1,3
V,5,5,1,4
V,5,6,1,5
V,5,7,1,6
T,6,10000,10000
V,6,1,27
V,6,2,434,1
V,6,3,1023,2
V,6,4,366,3
V,6,5,392,4
V,6,6,945,5
V,6,7,220,6
V,6,8,347,7
T,7,10000,10000
V,7,1,6
V,7,2,16,1
V,7,3,8,2
V,7,4,3,3
V,7,5,6,4
T,8,20000,20000
V,8,1,3
V,8,2,30,1
V,8,3,8,2
V,8,4,3,3
V,8,5,9,4
V,8,6,9,5
V,8,7,1,6
V,8,8,2,7
V,8,9,20,8
T,9,20000,20000
V,9,1,1
V,9,2,49,1
V,9,3,14,2
V,9,4,19,3
V,9,5,78,4
V,9,6,116,5
V,9,7,115,6
V,9,8,3,7
V,9,9,41,8
V,9,10,21,9
T,10,20000,20000
V,10,1,652
V,10,2,62,1
V,10,3,442,2
V,10,4,1925,3
V,10,5,2445,4
V,10,6,261,5
V,10,7,867,6
V,10,8,1381,7
V,10,9,326,8
V,10,10,456,9
T,11,20000,20000
V,11,1,22
V,11,2,244,1
V,11,3,97,2
V,11,4,13,3
V,11,5,56,4
V,11,6,28,5
V,11,7,1,6
T,12,20000,20000
V,12,1,1
V,12,2,4,1
V,12,3,125,2
V,12,4,6,3
V,12,5,1,4
V,12,6,89,5
T,13,100000,100000
V,13,1,53
V,13,2,20,1
V,13,3,14,2
V,13,4,10,3
V,13,5,50,4
V,13,6,55,5
V,13,7,26,6
V,13,8,17,7
V,13,9,7,8
T,14,100000,100000
V,14,1,2983
V,14,2,12030,1
V,14,3,627,2
V,14,4,411,3
V,14,5,3136,4
V,14,6,7542,5
V,14,7,3625,6
V,14,8,239,7
T,15,100000,100000
V,15,1,1
V,15,2,10,1
V,15,3,64,2
V,15,4,35,3
V,15,5,13,4
V,15,6,25,5
V,15,7,6,6
V,15,8,36,7
V,15,9,116,8
V,15,10,49,9
T,16,100000,100000
V,16,1,486
V,16,2,133,1
V,16,3,319,2
V,16,4,13,3
V,16,5,43,4
