T,1,1000,1000
V,1,1,11
V,1,2,13,1
V,1,3,10,2
V,1,4,3,3
V,1,5,3,4
V,1,6,9,5
T,2,2000,2000
V,2,1,6
V,2,2,26,1
V,2,3,5,2
V,2,4,18,3
V,2,5,8,4
T,3,5000,5000
V,3,1,41
V,3,2,32,1
V,3,3,27,2
V,3,4,176,3
V,3,5,86,4
V,3,6,43,5
V,3,7,15,6
T,4,10000,10000
V,4,1,3
V,4,2,13,1
V,4,3,14,2
V,4,4,6,3
V,4,5,12,4
V,4,6,3,5
V,4,7,27,6
T,5,10000,10000
V,5,1,108
V,5,2,69,1
V,5,3,33,2
V,5,4,142,3
V,5,5,202,4
T,6,10000,10000
V,6,1,7
V,6,2,155,1
V,6,3,29,2
V,6,4,67,3
V,6,5,234,4
T,7,10000,10000
V,7,1,158
V,7,2,179,1
V,7,3,397,2
V,7,4,215,3
V,7,5,168,4
V,7,6,479,5
V,7,7,201,6
V,7,8,56,7
T,8,10000,10000
V,8,1,283
V,8,2,78,1
V,8,3,227,2
V,8,4,1120,3
V,8,5,116,4
V,8,6,166,5
V,8,7,6,6
T,9,20000,20000
V,9,1,341
V,9,2,70,1
V,9,3,250,2
V,9,4,275,3
V,9,5,4,4
V,9,6,101,5
V,9,7,170,6
V,9,8,248,7
V,9,9,483,8
V,9,10,486,9
T,10,20000,20000
V,10,1,175
V,10,2,20,1
V,10,3,35,2
V,10,4,128,3
V,10,5,80,4
V,10,6,314,5
V,10,7,100,6
V,10,8,21,7
T,11,50000,50000
V,11,1,113
V,11,2,360,1
V,11,3,16,2
V,11,4,402,3
V,11,5,60,4
T,12,50000,50000
V,12,1,92
V,12,2,29,1
V,12,3,37,2
V,12,4,122,3
V,12,5,48,4
T,13,100000,100000
V,13,1,1490
V,13,2,4278,1
V,13,3,866,2
V,13,4,352,3
V,13,5,25,4
V,13,6,270,5
V,13,7,84,6
T,14,100000,100000
V,14,1,1045
V,14,2,684,1
V,14,3,408,2
V,14,4,761,3
V,14,5,169,4
V,14,6,27,5
V,14,7,1966,6
V,14,8,354,7
V,14,9,784,8
T,15,100000,100000
V,15,1,2318
V,15,2,578,1
V,15,3,2151,2
V,15,4,1681,3
V,15,5,145,4
V,15,6,813,5
V,15,7,156,6
V,15,8,4351,7
V,15,9,455,8
V,15,10,4095,9
T,16,100000,100000
V,16,1,14442
V,16,2,4205,1
V,16,3,11700,2
V,16,4,10167,3
V,16,5,4704,4
