T,1,5000,5000
V,1,1,1
V,1,2,44,1
V,1,3,3,2
V,1,4,87,3
V,1,5,4,4
V,1,6,22,5
V,1,7,16,6
T,2,10000,10000
V,2,1,328
V,2,2,25,1
V,2,3,413,2
V,2,4,72,3
V,2,5,494,4
V,2,6,80,5
T,3,10000,10000
V,3,1,133
V,3,2,3,1
V,3,3,23,2
V,3,4,17,3
V,3,5,1,4
V,3,6,41,5
V,3,7,26,6
V,3,8,5,7
V,3,9,97,8
T,4,10000,10000
V,4,1,81
V,4,2,61,1
V,4,3,91,2
V,4,4,148,3
V,4,5,196,4
T,5,10000,10000
V,5,1,136
V,5,2,316,1
V,5,3,131,2
V,5,4,15,3
V,5,5,263,4
T,6,10000,10000
V,6,1,10
V,6,2,6,1
V,6,3,2,2
V,6,4,23,3
V,6,5,17,4
V,6,6,6,5
T,7,20000,20000
V,7,1,128
V,7,2,53,1
V,7,3,925,2
V,7,4,768,3
V,7,5,69,4
V,7,6,188,5
V,7,7,342,6
T,8,20000,20000
V,8,1,57
V,8,2,426,1
V,8,3,959,2
V,8,4,823,3
V,8,5,323,4
T,9,20000,20000
V,9,1,353
V,9,2,187,1
V,9,3,14,2
V,9,4,6,3
V,9,5,312,4
V,9,6,7,5
T,10,20000,20000
V,10,1,103
V,10,2,63,1
V,10,3,50,2
V,10,4,664,3
V,10,5,611,4
V,10,6,11,5
V,10,7,511,6
V,10,8,58,7
T,11,100000,100000
V,11,1,10
V,11,2,51,1
V,11,3,45,2
V,11,4,84,3
V,11,5,63,4
V,11,6,3,5
V,11,7,7,6
V,11,8,49,7
T,12,100000,100000
V,12,1,415
V,12,2,168,1
V,12,3,39,2
V,12,4,111,3
V,12,5,486,4
T,13,100000,100000
V,13,1,966
V,13,2,60,1
V,13,3,1319,2
V,13,4,300,3
V,13,5,1271,4
T,14,100000,100000
V,14,1,5622
V,14,2,6223,1
V,14,3,4156,2
V,14,4,1243,3
V,14,5,5778,4
V,14,6,4815,5
V,14,7,1874,6
V,14,8,2950,7
T,15,100000,100000
V,15,1,8087
V,15,2,8786,1
V,15,3,3755,2
V,15,4,8827,3
V,15,5,6540,4
T,16,100000,100000
V,16,1,403
V,16,2,3335,1
V,16,3,1705,2
V,16,4,1723,3
V,16,5,1758,4
V,16,6,1112,5
