T,1,1000,1000
V,1,1,1
V,1,2,8,1
V,1,3,4,2
V,1,4,2,3
V,1,5,13,4
T,2,2000,2000
V,2,1,82
V,2,2,137,1
V,2,3,23,2
V,2,4,48,3
V,2,5,118,4
V,2,6,1,5
V,2,7,162,6
T,3,10000,10000
V,3,1,22
V,3,2,8,1
V,3,3,9,2
V,3,4,69,3
V,3,5,100,4
T,4,10000,10000
V,4,1,32
V,4,2,116,1
V,4,3,54,2
V,4,4,55,3
V,4,5,265,4
V,4,6,58,5
V,4,7,27,6
V,4,8,3,7
T,5,10000,10000
V,5,1,13
V,5,2,10,1
V,5,3,8,2
V,5,4,26,3
V,5,5,23,4
V,5,6,4,5
V,5,7,4,6
V,5,8,13,7
V,5,9,21,8
T,6,10000,10000
V,6,1,28
V,6,2,173,1
V,6,3,201,2
V,6,4,857,3
V,6,5,144,4
V,6,6,90,5
V,6,7,11,6
V,6,8,783,7
V,6,9,405,8
T,7,10000,10000
V,7,1,29
V,7,2,10,1
V,7,3,121,2
V,7,4,63,3
V,7,5,192,4
V,7,6,267,5
V,7,7,66,6
V,7,8,346,7
V,7,9,38,8
T,8,20000,20000
V,8,1,58
V,8,2,547,1
V,8,3,244,2
V,8,4,473,3
V,8,5,742,4
V,8,6,599,5
V,8,7,5,6
T,9,20000,20000
V,9,1,673
V,9,2,188,1
V,9,3,242,2
V,9,4,578,3
V,9,5,49,4
V,9,6,247,5
V,9,7,814,6
V,9,8,728,7
V,9,9,365,8
V,9,10,81,9
T,10,20000,20000
V,10,1,505
V,10,2,556,1
V,10,3,88,2
V,10,4,766,3
V,10,5,1042,4
T,11,20000,20000
V,11,1,389
V,11,2,13,1
V,11,3,106,2
V,11,4,23,3
V,11,5,10,4
V,11,6,165,5
T,12,20000,20000
V,12,1,1
V,12,2,4,1
V,12,3,12,2
V,12,4,5,3
V,12,5,2,4
T,13,20000,20000
V,13,1,306
V,13,2,1140,1
V,13,3,67,2
V,13,4,42,3
V,13,5,172,4
T,14,100000,100000
V,14,1,116
V,14,2,57,1
V,14,3,100,2
V,14,4,180,3
V,14,5,101,4
V,14,6,218,5
V,14,7,211,6
V,14,8,70,7
V,14,9,62,8
V,14,10,203,9
T,15,100000,100000
V,15,1,1022
V,15,2,2891,1
V,15,3,2848,2
V,15,4,887,3
V,15,5,1834,4
V,15,6,239,5
T,16,100000,100000
V,16,1,1694
V,16,2,1660,1
V,16,3,1827,2
V,16,4,2182,3
V,16,5,3237,4
