T,1,10000,10000
V,1,1,241
V,1,2,147,1
V,1,3,151,2
V,1,4,75,3
V,1,5,59,4
V,1,6,17,5
V,1,7,67,6
V,1,8,95,7
V,1,9,58,8
V,1,10,72,9
T,2,10000,10000
V,2,1,173
V,2,2,75,1
V,2,3,17,2
V,2,4,70,3
V,2,5,121,4
T,3,10000,10000
V,3,1,75
V,3,2,184,1
V,3,3,86,2
V,3,4,101,3
V,3,5,224,4
V,3,6,181,5
T,4,20000,20000
V,4,1,6
V,4,2,84,1
V,4,3,46,2
V,4,4,1,3
V,4,5,35,4
V,4,6,3,5
V,4,7,17,6
T,5,20000,20000
V,5,1,162
V,5,2,191,1
V,5,3,343,2
V,5,4,370,3
V,5,5,273,4
V,5,6,98,5
T,6,20000,20000
V,6,1,460
V,6,2,340,1
V,6,3,28,2
V,6,4,108,3
V,6,5,698,4
V,6,6,197,5
