T,1,10000,10000
V,1,1,74
V,1,2,41,1
V,1,3,11,2
V,1,4,5,3
V,1,5,42,4
V,1,6,20,5
V,1,7,16,6
V,1,8,43,7
V,1,9,42,8
V,1,10,21,9
T,2,10000,10000
V,2,1,30
V,2,2,78,1
V,2,3,34,2
V,2,4,56,3
V,2,5,78,4
V,2,6,38,5
T,3,10000,10000
V,3,1,122
V,3,2,151,1
V,3,3,287,2
V,3,4,94,3
V,3,5,559,4
V,3,6,402,5
V,3,7,206,6
V,3,8,690,7
T,4,10000,10000
V,4,1,14
V,4,2,19,1
V,4,3,47,2
V,4,4,60,3
V,4,5,98,4
V,4,6,52,5
V,4,7,45,6
V,4,8,6,7
T,5,100000,100000
V,5,1,476
V,5,2,345,1
V,5,3,534,2
V,5,4,552,3
V,5,5,160,4
V,5,6,128,5
V,5,7,1628,6
V,5,8,124,7
T,6,100000,100000
V,6,1,7
V,6,2,143,1
V,6,3,50,2
V,6,4,451,3
V,6,5,225,4
V,6,6,178,5
V,6,7,198,6
V,6,8,166,7
