T,1,5000,5000
V,1,1,36
V,1,2,35,1
V,1,3,23,2
V,1,4,3,3
V,1,5,4,4
V,1,6,17,5
V,1,7,2,6
T,2,5000,5000
V,2,1,45
V,2,2,37,1
V,2,3,77,2
V,2,4,37,3
V,2,5,18,4
V,2,6,6,5
V,2,7,45,6
V,2,8,103,7
T,3,5000,5000
V,3,1,25
V,3,2,3,1
V,3,3,20,2
V,3,4,20,3
V,3,5,64,4
V,3,6,117,5
V,3,7,30,6
T,4,10000,10000
V,4,1,78
V,4,2,204,1
V,4,3,112,2
V,4,4,10,3
V,4,5,27,4
V,4,6,353,5
T,5,10000,10000
V,5,1,315
V,5,2,137,1
V,5,3,5,2
V,5,4,7,3
V,5,5,208,4
V,5,6,86,5
V,5,7,89,6
V,5,8,449,7
V,5,9,74,8
T,6,10000,10000
V,6,1,19
V,6,2,176,1
V,6,3,5,2
V,6,4,276,3
V,6,5,71,4
V,6,6,72,5
V,6,7,184,6
V,6,8,124,7
V,6,9,163,8
T,7,10000,10000
V,7,1,7
V,7,2,66,1
V,7,3,56,2
V,7,4,271,3
V,7,5,101,4
V,7,6,86,5
V,7,7,1,6
T,8,10000,10000
V,8,1,17
V,8,2,19,1
V,8,3,149,2
V,8,4,157,3
V,8,5,9,4
V,8,6,186,5
V,8,7,141,6
V,8,8,272,7
V,8,9,126,8
V,8,10,143,9
T,9,10000,10000
V,9,1,1
V,9,2,12,1
V,9,3,10,2
V,9,4,5,3
V,9,5,10,4
V,9,6,28,5
T,10,10000,10000
V,10,1,594
V,10,2,91,1
V,10,3,48,2
V,10,4,131,3
V,10,5,127,4
V,10,6,66,5
V,10,7,48,6
T,11,10000,10000
V,11,1,31
V,11,2,73,1
V,11,3,32,2
V,11,4,69,3
V,11,5,2,4
V,11,6,43,5
V,11,7,4,6
V,11,8,88,7
V,11,9,137,8
V,11,10,12,9
T,12,20000,20000
V,12,1,339
V,12,2,521,1
V,12,3,277,2
V,12,4,201,3
V,12,5,538,4
V,12,6,741,5
V,12,7,352,6
V,12,8,34,7
V,12,9,14,8
T,13,20000,20000
V,13,1,256
V,13,2,112,1
V,13,3,65,2
V,13,4,67,3
V,13,5,321,4
V,13,6,1071,5
V,13,7,339,6
V,13,8,686,7
V,13,9,232,8
V,13,10,502,9
T,14,20000,20000
V,14,1,15
V,14,2,154,1
V,14,3,160,2
V,14,4,2,3
V,14,5,12,4
T,15,20000,20000
V,15,1,6
V,15,2,43,1
V,15,3,162,2
V,15,4,3,3
V,15,5,138,4
V,15,6,66,5
V,15,7,55,6
V,15,8,46,7
V,15,9,83,8
T,16,20000,20000
V,16,1,283
V,16,2,356,1
V,16,3,231,2
V,16,4,153,3
V,16,5,243,4
V,16,6,123,5
T,17,20000,20000
V,17,1,29
V,17,2,61,1
V,17,3,38,2
V,17,4,79,3
V,17,5,9,4
V,17,6,11,5
V,17,7,40,6
V,17,8,84,7
T,18,20000,20000
V,18,1,2656
V,18,2,1709,1
V,18,3,2253,2
V,18,4,2467,3
V,18,5,637,4
T,19,100000,100000
V,19,1,153
V,19,2,381,1
V,19,3,251,2
V,19,4,393,3
V,19,5,51,4
V,19,6,239,5
V,19,7,68,6
V,19,8,91,7
T,20,100000,100000
V,20,1,168
V,20,2,856,1
V,20,3,1811,2
V,20,4,169,3
V,20,5,488,4
V,20,6,817,5
V,20,7,3066,6
V,20,8,940,7
T,21,100000,100000
V,21,1,254
V,21,2,833,1
V,21,3,299,2
V,21,4,1900,3
V,21,5,1137,4
V,21,6,834,5
V,21,7,1038,6
V,21,8,519,7
V,21,9,1553,8
T,22,100000,100000
V,22,1,218
V,22,2,2049,1
V,22,3,1135,2
V,22,4,664,3
V,22,5,2465,4
V,22,6,1662,5
T,23,100000,100000
V,23,1,464
V,23,2,2155,1
V,23,3,3177,2
V,23,4,2796,3
V,23,5,5426,4
V,23,6,1026,5
V,23,7,3598,6
V,23,8,524,7
T,24,100000,100000
V,24,1,4534
V,24,2,3336,1
V,24,3,1184,2
V,24,4,1127,3
V,24,5,5575,4
V,24,6,1578,5
