T,1,1000,1000
V,1,1,21
V,1,2,1,1
V,1,3,14,2
V,1,4,1,3
V,1,5,3,4
T,2,2000,2000
V,2,1,83
V,2,2,46,1
V,2,3,5,2
V,2,4,89,3
V,2,5,95,4
V,2,6,6,5
T,3,5000,5000
V,3,1,1
V,3,2,9,1
V,3,3,2,2
V,3,4,15,3
V,3,5,54,4
V,3,6,22,5
T,4,10000,10000
V,4,1,64
V,4,2,229,1
V,4,3,47,2
V,4,4,69,3
V,4,5,39,4
V,4,6,22,5
T,5,10000,10000
V,5,1,104
V,5,2,19,1
V,5,3,28,2
V,5,4,218,3
V,5,5,573,4
V,5,6,137,5
V,5,7,16,6
V,5,8,389,7
V,5,9,222,8
V,5,10,191,9
T,6,10000,10000
V,6,1,4
V,6,2,54,1
V,6,3,36,2
V,6,4,6,3
V,6,5,35,4
V,6,6,86,5
V,6,7,2,6
V,6,8,9,7
T,7,10000,10000
V,7,1,627
V,7,2,197,1
V,7,3,101,2
V,7,4,495,3
V,7,5,577,4
V,7,6,235,5
T,8,10000,10000
V,8,1,15
V,8,2,47,1
V,8,3,36,2
V,8,4,13,3
V,8,5,28,4
V,8,6,51,5
T,9,10000,10000
V,9,1,27
V,9,2,18,1
V,9,3,38,2
V,9,4,29,3
V,9,5,56,4
V,9,6,33,5
V,9,7,80,6
V,9,8,1,7
V,9,9,7,8
V,9,10,39,9
T,10,20000,20000
V,10,1,199
V,10,2,157,1
V,10,3,42,2
V,10,4,271,3
V,10,5,167,4
V,10,6,263,5
V,10,7,320,6
V,10,8,75,7
T,11,20000,20000
V,11,1,2065
V,11,2,370,1
V,11,3,219,2
V,11,4,1825,3
V,11,5,43,4
T,12,20000,20000
V,12,1,70
V,12,2,84,1
V,12,3,68,2
V,12,4,729,3
V,12,5,410,4
V,12,6,7,5
V,12,7,283,6
V,12,8,145,7
V,12,9,156,8
T,13,20000,20000
V,13,1,816
V,13,2,155,1
V,13,3,506,2
V,13,4,620,3
V,13,5,89,4
T,14,20000,20000
V,14,1,15
V,14,2,544,1
V,14,3,1258,2
V,14,4,291,3
V,14,5,1321,4
V,14,6,947,5
V,14,7,216,6
V,14,8,1600,7
T,15,20000,20000
V,15,1,342
V,15,2,198,1
V,15,3,45,2
V,15,4,22,3
V,15,5,397,4
V,15,6,84,5
V,15,7,207,6
V,15,8,340,7
V,15,9,73,8
T,16,20000,20000
V,16,1,715
V,16,2,330,1
V,16,3,89,2
V,16,4,339,3
V,16,5,325,4
V,16,6,147,5
V,16,7,393,6
V,16,8,778,7
T,17,20000,20000
V,17,1,199
V,17,2,115,1
V,17,3,5,2
V,17,4,7,3
V,17,5,29,4
V,17,6,156,5
V,17,7,119,6
V,17,8,40,7
V,17,9,28,8
T,18,20000,20000
V,18,1,573
V,18,2,14,1
V,18,3,239,2
V,18,4,358,3
V,18,5,55,4
V,18,6,107,5
V,18,7,50,6
V,18,8,203,7
T,19,100000,100000
V,19,1,1564
V,19,2,3719,1
V,19,3,369,2
V,19,4,444,3
V,19,5,1869,4
V,19,6,5015,5
T,20,100000,100000
V,20,1,209
V,20,2,93,1
V,20,3,116,2
V,20,4,140,3
V,20,5,191,4
T,21,100000,100000
V,21,1,61
V,21,2,9,1
V,21,3,1430,2
V,21,4,1730,3
V,21,5,805,4
V,21,6,982,5
T,22,100000,100000
V,22,1,454
V,22,2,11,1
V,22,3,2319,2
V,22,4,6173,3
V,22,5,1615,4
V,22,6,1694,5
T,23,100000,100000
V,23,1,2728
V,23,2,2810,1
V,23,3,1474,2
V,23,4,913,3
V,23,5,157,4
V,23,6,203,5
T,24,100000,100000
V,24,1,582
V,24,2,3578,1
V,24,3,1675,2
V,24,4,291,3
V,24,5,410,4
V,24,6,666,5
V,24,7,199,6
V,24,8,1175,7
