T,1,5000,5000
V,1,1,123
V,1,2,161,1
V,1,3,378,2
V,1,4,266,3
V,1,5,134,4
V,1,6,599,5
V,1,7,278,6
T,2,10000,10000
V,2,1,6
V,2,2,13,1
V,2,3,31,2
V,2,4,18,3
V,2,5,15,4
T,3,10000,10000
V,3,1,47
V,3,2,14,1
V,3,3,45,2
V,3,4,5,3
V,3,5,3,4
V,3,6,12,5
V,3,7,21,6
T,4,10000,10000
V,4,1,85
V,4,2,263,1
V,4,3,17,2
V,4,4,63,3
V,4,5,179,4
V,4,6,120,5
V,4,7,65,6
V,4,8,29,7
V,4,9,16,8
T,5,20000,20000
V,5,1,381
V,5,2,134,1
V,5,3,68,2
V,5,4,152,3
V,5,5,158,4
V,5,6,298,5
V,5,7,118,6
V,5,8,187,7
V,5,9,48,8
V,5,10,529,9
T,6,20000,20000
V,6,1,329
V,6,2,36,1
V,6,3,742,2
V,6,4,252,3
V,6,5,25,4
V,6,6,865,5
V,6,7,206,6
V,6,8,471,7
T,7,20000,20000
V,7,1,448
V,7,2,103,1
V,7,3,614,2
V,7,4,168,3
V,7,5,268,4
T,8,20000,20000
V,8,1,759
V,8,2,988,1
V,8,3,547,2
V,8,4,386,3
V,8,5,5,4
V,8,6,489,5
V,8,7,128,6
V,8,8,353,7
V,8,9,165,8
V,8,10,98,9
T,9,20000,20000
V,9,1,35
V,9,2,66,1
V,9,3,44,2
V,9,4,86,3
V,9,5,19,4
V,9,6,171,5
V,9,7,630,6
V,9,8,94,7
V,9,9,123,8
V,9,10,78,9
T,10,20000,20000
V,10,1,275
V,10,2,1363,1
V,10,3,220,2
V,10,4,82,3
V,10,5,170,4
V,10,6,1047,5
V,10,7,296,6
V,10,8,60,7
T,11,20000,20000
V,11,1,262
V,11,2,266,1
V,11,3,319,2
V,11,4,653,3
V,11,5,550,4
V,11,6,580,5
V,11,7,118,6
V,11,8,525,7
V,11,9,223,8
T,12,20000,20000
V,12,1,99
V,12,2,121,1
V,12,3,574,2
V,12,4,843,3
V,12,5,738,4
V,12,6,1298,5
V,12,7,3,6
V,12,8,18,7
T,13,50000,50000
V,13,1,4758
V,13,2,9882,1
V,13,3,665,2
V,13,4,99,3
V,13,5,14871,4
V,13,6,621,5
V,13,7,2191,6
T,14,100000,100000
V,14,1,189
V,14,2,113,1
V,14,3,1244,2
V,14,4,738,3
V,14,5,3029,4
V,14,6,647,5
V,14,7,14,6
V,14,8,131,7
V,14,9,519,8
T,15,100000,100000
V,15,1,256
V,15,2,1073,1
V,15,3,2978,2
V,15,4,60,3
V,15,5,1015,4
V,15,6,1725,5
V,15,7,1435,6
V,15,8,5817,7
V,15,9,1147,8
V,15,10,375,9
T,16,200000,200000
V,16,1,2646
V,16,2,11958,1
V,16,3,155,2
V,16,4,1581,3
V,16,5,3273,4
V,16,6,10859,5
V,16,7,21800,6
V,16,8,6591,7
