T,1,1000,1000
V,1,1,1
V,1,2,16,1
V,1,3,1,2
V,1,4,1,3
V,1,5,83,4
T,2,1000,1000
V,2,1,21
V,2,2,3,1
V,2,3,1,2
V,2,4,13,3
V,2,5,15,4
V,2,6,7,5
V,2,7,13,6
V,2,8,3,7
T,3,1000,1000
V,3,1,4
V,3,2,58,1
V,3,3,83,2
V,3,4,70,3
V,3,5,45,4
V,3,6,22,5
V,3,7,18,6
V,3,8,88,7
V,3,9,45,8
T,4,10000,10000
V,4,1,179
V,4,2,44,1
V,4,3,78,2
V,4,4,59,3
V,4,5,12,4
V,4,6,25,5
V,4,7,78,6
V,4,8,327,7
V,4,9,4,8
V,4,10,134,9
T,5,10000,10000
V,5,1,3
V,5,2,455,1
V,5,3,234,2
V,5,4,242,3
V,5,5,182,4
V,5,6,69,5
V,5,7,67,6
V,5,8,230,7
V,5,9,164,8
T,6,10000,10000
V,6,1,204
V,6,2,4,1
V,6,3,14,2
V,6,4,4,3
V,6,5,43,4
V,6,6,18,5
V,6,7,34,6
V,6,8,69,7
V,6,9,6,8
V,6,10,83,9
T,7,10000,10000
V,7,1,567
V,7,2,39,1
V,7,3,520,2
V,7,4,255,3
V,7,5,95,4
T,8,10000,10000
V,8,1,1278
V,8,2,24,1
V,8,3,307,2
V,8,4,163,3
V,8,5,252,4
V,8,6,53,5
V,8,7,743,6
V,8,8,579,7
V,8,9,56,8
V,8,10,249,9
T,9,10000,10000
V,9,1,812
V,9,2,224,1
V,9,3,725,2
V,9,4,372,3
V,9,5,853,4
V,9,6,16,5
V,9,7,43,6
T,10,20000,20000
V,10,1,73
V,10,2,303,1
V,10,3,6,2
V,10,4,141,3
V,10,5,8,4
V,10,6,10,5
V,10,7,91,6
T,11,20000,20000
V,11,1,571
V,11,2,128,1
V,11,3,51,2
V,11,4,428,3
V,11,5,416,4
V,11,6,1076,5
V,11,7,286,6
T,12,20000,20000
V,12,1,549
V,12,2,453,1
V,12,3,1218,2
V,12,4,89,3
V,12,5,1176,4
V,12,6,1027,5
V,12,7,188,6
T,13,20000,20000
V,13,1,779
V,13,2,208,1
V,13,3,35,2
V,13,4,1775,3
V,13,5,75,4
V,13,6,318,5
T,14,50000,50000
V,14,1,3772
V,14,2,1589,1
V,14,3,745,2
V,14,4,663,3
V,14,5,1478,4
V,14,6,85,5
V,14,7,562,6
V,14,8,295,7
T,15,100000,100000
V,15,1,1429
V,15,2,3842,1
V,15,3,3412,2
V,15,4,721,3
V,15,5,15359,4
T,16,100000,100000
V,16,1,2367
V,16,2,615,1
V,16,3,305,2
V,16,4,2168,3
V,16,5,1072,4
V,16,6,657,5
V,16,7,127,6
