T,1,10000,10000
V,1,1,33
V,1,2,25,1
V,1,3,120,2
V,1,4,19,3
V,1,5,69,4
V,1,6,71,5
V,1,7,175,6
V,1,8,17,7
T,2,10000,10000
V,2,1,24
V,2,2,9,1
V,2,3,4,2
V,2,4,4,3
V,2,5,17,4
T,3,10000,10000
V,3,1,1
V,3,2,55,1
V,3,3,10,2
V,3,4,16,3
V,3,5,71,4
V,3,6,19,5
V,3,7,28,6
V,3,8,11,7
V,3,9,52,8
V,3,10,6,9
T,4,50000,50000
V,4,1,166
V,4,2,255,1
V,4,3,273,2
V,4,4,127,3
V,4,5,561,4
V,4,6,117,5
V,4,7,91,6
V,4,8,64,7
V,4,9,25,8
T,5,100000,100000
V,5,1,497
V,5,2,826,1
V,5,3,138,2
V,5,4,801,3
V,5,5,986,4
V,5,6,294,5
T,6,100000,100000
V,6,1,243
V,6,2,307,1
V,6,3,344,2
V,6,4,41,3
V,6,5,680,4
V,6,6,42,5
V,6,7,908,6
V,6,8,167,7
V,6,9,1198,8
V,6,10,750,9
