T,1,1000,1000
V,1,1,8
V,1,2,3,1
V,1,3,10,2
V,1,4,25,3
V,1,5,13,4
V,1,6,23,5
V,1,7,1,6
V,1,8,2,7
V,1,9,15,8
V,1,10,17,9
T,2,10000,10000
V,2,1,107
V,2,2,369,1
V,2,3,258,2
V,2,4,116,3
V,2,5,95,4
V,2,6,76,5
V,2,7,910,6
V,2,8,164,7
T,3,10000,10000
V,3,1,6
V,3,2,20,1
V,3,3,13,2
V,3,4,4,3
V,3,5,10,4
V,3,6,2,5
T,4,10000,10000
V,4,1,544
V,4,2,75,1
V,4,3,271,2
V,4,4,14,3
V,4,5,738,4
T,5,10000,10000
V,5,1,2
V,5,2,9,1
V,5,3,7,2
V,5,4,1,3
V,5,5,20,4
V,5,6,3,5
V,5,7,7,6
V,5,8,15,7
V,5,9,10,8
V,5,10,24,9
T,6,10000,10000
V,6,1,10
V,6,2,2,1
V,6,3,2,2
V,6,4,2,3
V,6,5,6,4
V,6,6,29,5
V,6,7,4,6
T,7,20000,20000
V,7,1,199
V,7,2,481,1
V,7,3,3464,2
V,7,4,283,3
V,7,5,1986,4
V,7,6,197,5
T,8,20000,20000
V,8,1,108
V,8,2,130,1
V,8,3,121,2
V,8,4,81,3
V,8,5,40,4
V,8,6,203,5
V,8,7,68,6
V,8,8,56,7
T,9,20000,20000
V,9,1,618
V,9,2,829,1
V,9,3,704,2
V,9,4,875,3
V,9,5,5,4
T,10,20000,20000
V,10,1,81
V,10,2,250,1
V,10,3,1121,2
V,10,4,607,3
V,10,5,311,4
T,11,100000,100000
V,11,1,1948
V,11,2,7063,1
V,11,3,5748,2
V,11,4,2785,3
V,11,5,787,4
V,11,6,3774,5
V,11,7,135,6
V,11,8,5786,7
V,11,9,2302,8
V,11,10,1975,9
T,12,100000,100000
V,12,1,332
V,12,2,2108,1
V,12,3,1271,2
V,12,4,2578,3
V,12,5,674,4
V,12,6,3298,5
V,12,7,1794,6
V,12,8,165,7
V,12,9,597,8
V,12,10,481,9
