T,1,2000,2000
V,1,1,150
V,1,2,69,1
V,1,3,42,2
V,1,4,59,3
V,1,5,88,4
V,1,6,720,5
T,2,2000,2000
V,2,1,13
V,2,2,31,1
V,2,3,61,2
V,2,4,112,3
V,2,5,137,4
T,3,10000,10000
V,3,1,280
V,3,2,271,1
V,3,3,798,2
V,3,4,9,3
V,3,5,32,4
V,3,6,162,5
V,3,7,384,6
V,3,8,430,7
V,3,9,175,8
V,3,10,70,9
T,4,10000,10000
V,4,1,7
V,4,2,23,1
V,4,3,28,2
V,4,4,9,3
V,4,5,4,4
V,4,6,14,5
V,4,7,38,6
V,4,8,1,7
T,5,10000,10000
V,5,1,95
V,5,2,223,1
V,5,3,94,2
V,5,4,22,3
V,5,5,251,4
V,5,6,63,5
V,5,7,52,6
T,6,10000,10000
V,6,1,344
V,6,2,35,1
V,6,3,1015,2
V,6,4,583,3
V,6,5,423,4
T,7,20000,20000
V,7,1,310
V,7,2,937,1
V,7,3,332,2
V,7,4,108,3
V,7,5,1015,4
T,8,20000,20000
V,8,1,318
V,8,2,345,1
V,8,3,183,2
V,8,4,26,3
V,8,5,7,4
V,8,6,155,5
V,8,7,82,6
V,8,8,54,7
V,8,9,247,8
V,8,10,476,9
T,9,20000,20000
V,9,1,310
V,9,2,44,1
V,9,3,23,2
V,9,4,313,3
V,9,5,39,4
V,9,6,524,5
V,9,7,155,6
V,9,8,554,7
V,9,9,51,8
T,10,50000,50000
V,10,1,2725
V,10,2,9391,1
V,10,3,3908,2
V,10,4,6231,3
V,10,5,2979,4
V,10,6,2020,5
V,10,7,2240,6
T,11,100000,100000
V,11,1,264
V,11,2,141,1
V,11,3,85,2
V,11,4,6,3
V,11,5,110,4
V,11,6,151,5
V,11,7,1307,6
V,11,8,241,7
T,12,100000,100000
V,12,1,3739
V,12,2,3823,1
V,12,3,1847,2
V,12,4,414,3
V,12,5,2909,4
