T,1,10000,10000
V,1,1,167
V,1,2,47,1
V,1,3,73,2
V,1,4,822,3
V,1,5,58,4
V,1,6,337,5
V,1,7,34,6
V,1,8,59,7
V,1,9,34,8
T,2,10000,10000
V,2,1,216
V,2,2,92,1
V,2,3,88,2
V,2,4,356,3
V,2,5,16,4
T,3,20000,20000
V,3,1,243
V,3,2,236,1
V,3,3,49,2
V,3,4,538,3
V,3,5,330,4
V,3,6,112,5
T,4,20000,20000
V,4,1,119
V,4,2,105,1
V,4,3,13,2
V,4,4,43,3
V,4,5,14,4
V,4,6,49,5
V,4,7,46,6
V,4,8,118,7
V,4,9,137,8
T,5,20000,20000
V,5,1,2188
V,5,2,916,1
V,5,3,2347,2
V,5,4,1021,3
V,5,5,2269,4
T,6,20000,20000
V,6,1,447
V,6,2,86,1
V,6,3,175,2
V,6,4,752,3
V,6,5,62,4
T,7,20000,20000
V,7,1,179
V,7,2,162,1
V,7,3,2390,2
V,7,4,873,3
V,7,5,598,4
T,8,20000,20000
V,8,1,850
V,8,2,184,1
V,8,3,163,2
V,8,4,450,3
V,8,5,395,4
V,8,6,134,5
V,8,7,54,6
V,8,8,337,7
T,9,20000,20000
V,9,1,67
V,9,2,91,1
V,9,3,235,2
V,9,4,516,3
V,9,5,53,4
V,9,6,1365,5
T,10,20000,20000
V,10,1,2409
V,10,2,19,1
V,10,3,679,2
V,10,4,11,3
V,10,5,1764,4
V,10,6,2412,5
V,10,7,815,6
T,11,20000,20000
V,11,1,1195
V,11,2,87,1
V,11,3,1078,2
V,11,4,105,3
V,11,5,19,4
T,12,100000,100000
V,12,1,25754
V,12,2,5483,1
V,12,3,2311,2
V,12,4,12010,3
V,12,5,10168,4
