T,1,10000,10000
V,1,1,150
V,1,2,172,1
V,1,3,248,2
V,1,4,800,3
V,1,5,333,4
V,1,6,359,5
T,2,10000,10000
V,2,1,31
V,2,2,24,1
V,2,3,104,2
V,2,4,17,3
V,2,5,35,4
V,2,6,52,5
V,2,7,15,6
V,2,8,166,7
V,2,9,85,8
V,2,10,121,9
T,3,20000,20000
V,3,1,910
V,3,2,283,1
V,3,3,71,2
V,3,4,135,3
V,3,5,3378,4
V,3,6,17,5
V,3,7,827,6
V,3,8,155,7
T,4,20000,20000
V,4,1,31
V,4,2,85,1
V,4,3,24,2
V,4,4,21,3
V,4,5,164,4
V,4,6,408,5
V,4,7,72,6
T,5,100000,100000
V,5,1,1551
V,5,2,2224,1
V,5,3,3618,2
V,5,4,1699,3
V,5,5,2828,4
V,5,6,1087,5
V,5,7,7447,6
V,5,8,2848,7
V,5,9,207,8
V,5,10,3512,9
T,6,100000,100000
V,6,1,682
V,6,2,819,1
V,6,3,4030,2
V,6,4,422,3
V,6,5,698,4
V,6,6,2617,5
V,6,7,1475,6
V,6,8,818,7
V,6,9,1566,8
