T,1,5000,5000
V,1,1,134
V,1,2,250,1
V,1,3,76,2
V,1,4,53,3
V,1,5,32,4
V,1,6,49,5
V,1,7,71,6
V,1,8,75,7
T,2,10000,10000
V,2,1,86
V,2,2,250,1
V,2,3,434,2
V,2,4,668,3
V,2,5,339,4
V,2,6,260,5
T,3,10000,10000
V,3,1,226
V,3,2,92,1
V,3,3,112,2
V,3,4,160,3
V,3,5,15,4
V,3,6,218,5
V,3,7,30,6
V,3,8,40,7
V,3,9,70,8
V,3,10,210,9
T,4,20000,20000
V,4,1,18
V,4,2,54,1
V,4,3,29,2
V,4,4,228,3
V,4,5,212,4
V,4,6,238,5
V,4,7,63,6
V,4,8,15,7
T,5,100000,100000
V,5,1,738
V,5,2,1227,1
V,5,3,6333,2
V,5,4,6690,3
V,5,5,3987,4
V,5,6,3346,5
V,5,7,652,6
V,5,8,653,7
V,5,9,1281,8
V,5,10,3994,9
T,6,100000,100000
V,6,1,486
V,6,2,3848,1
V,6,3,7111,2
V,6,4,4506,3
V,6,5,2730,4
V,6,6,1437,5
V,6,7,30,6
