T,1,1000,1000
V,1,1,5
V,1,2,9,1
V,1,3,25,2
V,1,4,66,3
V,1,5,23,4
V,1,6,5,5
T,2,10000,10000
V,2,1,1
V,2,2,13,1
V,2,3,12,2
V,2,4,5,3
V,2,5,4,4
V,2,6,2,5
V,2,7,15,6
V,2,8,4,7
V,2,9,19,8
T,3,10000,10000
V,3,1,185
V,3,2,84,1
V,3,3,215,2
V,3,4,75,3
V,3,5,548,4
V,3,6,161,5
V,3,7,268,6
V,3,8,59,7
T,4,50000,50000
V,4,1,14
V,4,2,1169,1
V,4,3,2674,2
V,4,4,10712,3
V,4,5,1541,4
V,4,6,841,5
V,4,7,3644,6
V,4,8,1711,7
T,5,50000,50000
V,5,1,2582
V,5,2,291,1
V,5,3,1077,2
V,5,4,1962,3
V,5,5,3507,4
V,5,6,1815,5
T,6,100000,100000
V,6,1,916
V,6,2,801,1
V,6,3,113,2
V,6,4,6,3
V,6,5,22,4
V,6,6,79,5
V,6,7,735,6
V,6,8,678,7
