T,1,10000,10000
V,1,1,51
V,1,2,29,1
V,1,3,92,2
V,1,4,49,3
V,1,5,16,4
V,1,6,33,5
V,1,7,195,6
V,1,8,180,7
V,1,9,70,8
T,2,20000,20000
V,2,1,1361
V,2,2,414,1
V,2,3,101,2
V,2,4,36,3
V,2,5,632,4
V,2,6,247,5
T,3,20000,20000
V,3,1,17
V,3,2,73,1
V,3,3,52,2
V,3,4,214,3
V,3,5,211,4
V,3,6,48,5
V,3,7,292,6
T,4,100000,100000
V,4,1,572
V,4,2,705,1
V,4,3,1282,2
V,4,4,2337,3
V,4,5,1617,4
V,4,6,410,5
V,4,7,263,6
T,5,100000,100000
V,5,1,532
V,5,2,2702,1
V,5,3,1551,2
V,5,4,195,3
V,5,5,394,4
V,5,6,567,5
V,5,7,1142,6
V,5,8,860,7
V,5,9,3868,8
V,5,10,2053,9
T,6,1000000,1000000
V,6,1,50712
V,6,2,123209,1
V,6,3,106851,2
V,6,4,102812,3
V,6,5,23881,4
V,6,6,63917,5
V,6,7,19415,6
V,6,8,42570,7
V,6,9,723,8
